title,price,shipping,sold_date,seller,condition,item_url,image_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
1991 Upper Deck Michael Jordan #SP1,$23.00,$0.00,"Sold Mar 18, 2026",mikestorage,New,https://www.ebay.com/itm/287210034682,https://i.ebayimg.com/images/g/80oAAeSw3ylpuHtG/s-l500.webp,N,,,N,N,23.0,0.0,23.0,2026-03-18,bin,False,False,,,
"1990-93 UD ⚾️ Baseball Subsets, Inserts, Parallels-🔥All in One Place -U Pick🔥",$10.00,$3.75,"Sold Mar 18, 2026",candc4less,New,https://www.ebay.com/itm/145456242565,https://i.ebayimg.com/images/g/wDkAAOSwqkxlX3XE/s-l500.webp,N,,,N,N,10.0,3.75,13.75,2026-03-18,bin,False,False,,,93
Upper Deck 1991 Michael Jordan SP1 Short Print Chicago White Sox centered 50/50,$27.99,$5.07,"Sold Mar 18, 2026",edz2667,New,https://www.ebay.com/itm/157764136732,https://i.ebayimg.com/images/g/cCcAAeSwH8ppucl2/s-l500.webp,N,,,N,N,27.99,5.07,33.06,2026-03-18,bin,False,False,,,50
1991 Upper Deck Short Print Michael Jordan Baseball Rookie Card #SP1,$19.99,$3.00,"Sold Mar 18, 2026",bluebirdmountain,New,https://www.ebay.com/itm/236592728618,https://i.ebayimg.com/images/g/OA8AAeSwZS9pcE-X/s-l500.webp,N,,,N,N,19.99,3.0,22.99,2026-03-18,bin,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$34.00,$5.99,"Sold Mar 18, 2026",psa,New,https://www.ebay.com/itm/117080727901,https://i.ebayimg.com/images/g/oJsAAeSwlD9psLvX/s-l500.webp,Y,PSA,8,Y,N,34.0,5.99,39.99,2026-03-18,auction,False,True,PSA,8.0,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$22.17,$4.99,"Sold Mar 18, 2026",dcsports87,New,https://www.ebay.com/itm/127740144171,https://i.ebayimg.com/images/g/fpEAAeSw16NptHEW/s-l500.webp,N,,,Y,N,22.17,4.99,27.16,2026-03-18,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$36.00,$5.52,"Sold Mar 18, 2026",jjcards23-2,New,https://www.ebay.com/itm/389753485821,https://i.ebayimg.com/images/g/gLcAAeSwkONptyq~/s-l500.webp,N,,,N,N,36.0,5.52,41.52,2026-03-18,bin,False,False,,,
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF PSA 9 MINT,$100.00,$5.52,"Sold Mar 18, 2026",hbsportscards,New,https://www.ebay.com/itm/146511092765,https://i.ebayimg.com/images/g/IPEAAeSwOVNn-VFr/s-l500.webp,Y,PSA,9,N,N,100.0,5.52,105.52,2026-03-18,bin,False,True,PSA,9.0,
Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Rookie RC 🔥 JUST GRADED!,$99.99,$5.45,"Sold Mar 18, 2026",vtballr72,New,https://www.ebay.com/itm/298137491376,https://i.ebayimg.com/images/g/OzQAAeSwAvJputpI/s-l500.webp,Y,PSA,9,N,N,99.99,5.45,105.44,2026-03-18,bin,False,True,PSA,9.0,
1991 Upper Deck Michael Jordan #SP1,$20.00,$0.00,"Sold Mar 18, 2026",curwat_82,New,https://www.ebay.com/itm/157758041045,https://i.ebayimg.com/images/g/7QIAAeSwtZdpt0n1/s-l500.webp,N,,,N,N,20.0,0.0,20.0,2026-03-18,bin,False,False,,,
1991 Upper Deck SP1 Michael Jordan Chicago White Sox Baseball Card,$35.00,$4.78,"Sold Mar 18, 2026",acesofbaseball,New,https://www.ebay.com/itm/257410696116,https://i.ebayimg.com/images/g/HZ0AAeSwnc1puING/s-l500.webp,N,,,N,Y,35.0,4.78,39.78,2026-03-18,bin,True,False,,,
1991 Michael Jordan Upper Deck SP baseball card #SP1 - Chicago White Sox - BGS 9,$69.95,$8.00,"Sold Mar 18, 2026",tvck,New,https://www.ebay.com/itm/157746652043,https://i.ebayimg.com/images/g/wDcAAeSw8U9psxW-/s-l500.webp,Y,BGS,9,N,Y,69.95,8.0,77.95,2026-03-18,bin,True,True,BGS,9.0,
1991 Upper Deck - Michael Jordan #SP1 Chicago White Sox Short Print Insert,$20.00,$1.03,"Sold Mar 18, 2026",doo-411601,New,https://www.ebay.com/itm/206149451423,https://i.ebayimg.com/images/g/qGoAAeSwBiFpuwm~/s-l500.webp,N,,,N,Y,20.0,1.03,21.03,2026-03-18,bin,True,False,,,
1991 Upper Deck #SP1 Michael Jordan,$19.99,$0.74,"Sold Mar 18, 2026",crystalbroker,New,https://www.ebay.com/itm/206146527725,https://i.ebayimg.com/images/g/W8UAAeSww5NpuZw6/s-l500.webp,N,,,N,N,19.99,0.74,20.73,2026-03-18,bin,False,False,,,
1991 Upper Deck #SP1 Michael Jordan ROOKIE!,$29.95,$0.00,"Sold Mar 18, 2026",premierspor20,New,https://www.ebay.com/itm/157648324836,https://i.ebayimg.com/images/g/hUoAAeSw-vppfQpu/s-l500.webp,N,,,N,Y,29.95,0.0,29.95,2026-03-18,bin,True,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$69.30,$7.95,"Sold Mar 18, 2026",nsandt80,New,https://www.ebay.com/itm/177954103715,https://i.ebayimg.com/images/g/LtYAAeSwAHNps11k/s-l500.webp,N,,,N,N,69.3,7.95,77.25,2026-03-18,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.00,$5.07,"Sold Mar 18, 2026",actionfigurecollectibles1431,New,https://www.ebay.com/itm/397669210630,https://i.ebayimg.com/images/g/PSAAAeSwPRFpcQo4/s-l500.webp,N,,,N,N,19.0,5.07,24.07,2026-03-18,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$15.00,$1.03,"Sold Mar 18, 2026",doo-411601,New,https://www.ebay.com/itm/206135828541,https://i.ebayimg.com/images/g/I8AAAeSwu8RptJym/s-l500.webp,N,,,N,N,15.0,1.03,16.03,2026-03-18,bin,False,False,,,
1991 STAR MICHAEL JORDAN 5 card promo set 1 of 1000 - Blue,$195.00,$5.00,"Sold Mar 18, 2026",ncaut_72,New,https://www.ebay.com/itm/168241409984,https://i.ebayimg.com/images/g/YNoAAeSwMQhpuYmy/s-l500.webp,N,,,N,N,195.0,5.0,200.0,2026-03-18,bin,False,True,,5.0,
1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$95.00,$0.00,"Sold Mar 18, 2026",drexelny,New,https://www.ebay.com/itm/266422439383,https://i.ebayimg.com/images/g/QXcAAOSw8A9igqNB/s-l500.webp,Y,PSA,9,N,N,95.0,0.0,95.0,2026-03-18,bin,False,True,PSA,9.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.00,$5.07,"Sold Mar 18, 2026",keatonyates,New,https://www.ebay.com/itm/397702886876,https://i.ebayimg.com/images/g/ENAAAeSwC1VpsjM6/s-l500.webp,N,,,N,Y,20.0,5.07,25.07,2026-03-18,bin,True,False,,,
1991 Upper Deck Michael Jordan Baseball,$19.50,$1.42,"Sold Mar 18, 2026",cubbiecollector,New,https://www.ebay.com/itm/298073445575,https://i.ebayimg.com/images/g/KMQAAeSwmG1polJ4/s-l500.webp,N,,,N,N,19.5,1.42,20.92,2026-03-18,bin,False,False,,,
Michael Jordan 1991 Upper Deck SP Baseball #SP1 PSA 8 NM-MINT Fresh Slab 🔥,$49.99,$4.99,"Sold Mar 18, 2026",jordanebs_collects,New,https://www.ebay.com/itm/365664666365,https://i.ebayimg.com/images/g/f08AAeSwdDRoSaC1/s-l500.webp,Y,PSA,8,N,N,49.99,4.99,54.98,2026-03-18,bin,False,True,PSA,8.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$17.50,$4.85,"Sold Mar 18, 2026",saxt1978,New,https://www.ebay.com/itm/366282218331,https://i.ebayimg.com/images/g/AgQAAeSwbodpuSZL/s-l500.webp,N,,,N,N,17.5,4.85,22.35,2026-03-18,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$39.99,$5.07,"Sold Mar 18, 2026",jbruskiiicardsandcollectibles,New,https://www.ebay.com/itm/127749858265,https://i.ebayimg.com/images/g/2X8AAeSwprZpuKS3/s-l500.webp,N,,,N,N,39.99,5.07,45.06,2026-03-18,bin,False,False,,,
1991 Upper Deck - Short Print #SP1 Michael Jordan,$17.00,$7.07,"Sold Mar 18, 2026",uncle_g24,New,https://www.ebay.com/itm/356135333021,https://i.ebayimg.com/images/g/P8AAAOSwDcVnCEIT/s-l500.webp,N,,,N,N,17.0,7.07,24.07,2026-03-18,bin,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 No Hologram,$19.99,$0.00,"Sold Mar 18, 2026",mickeyblu28,New,https://www.ebay.com/itm/287173515212,https://i.ebayimg.com/images/g/fX0AAeSwTi5ppNbl/s-l500.webp,N,,,N,Y,19.99,0.0,19.99,2026-03-18,bin,True,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$189.00,$0.00,"Sold Mar 17, 2026",oceans5601,New,https://www.ebay.com/itm/277143801600,https://i.ebayimg.com/images/g/Uz8AAeSwQGpoNVFj/s-l500.webp,N,,,N,N,189.0,0.0,189.0,2026-03-17,bin,False,False,,,
1991 UD #SP1 MICHAEL JORDAN PSA 9,$89.00,$5.99,"Sold Mar 17, 2026",psa,New,https://www.ebay.com/itm/117093200593,https://i.ebayimg.com/images/g/3UYAAeSwnExpucKK/s-l500.webp,Y,PSA,9,N,N,89.0,5.99,94.99,2026-03-17,bin,False,True,PSA,9.0,
🔥Upper Deck Michael Jordan #SP1 Rookie SP AIR JORDAN GOLD FOIL ASM,$32.85,$5.00,"Sold Mar 17, 2026",vaphil-612,New,https://www.ebay.com/itm/397066131227,https://i.ebayimg.com/images/g/P6sAAeSwYfpoyxbf/s-l500.webp,N,,,N,Y,32.85,5.0,37.85,2026-03-17,bin,True,False,,,
1991 Upper Deck Baseball Michael Jordan SP #SP1 BGS 7.5 WHITE SOX NM+,$17.50,$6.00,"Sold Mar 17, 2026",steve_novella,New,https://www.ebay.com/itm/358306570281,https://i.ebayimg.com/images/g/YFkAAeSw4h1prwNj/s-l500.webp,Y,BGS,7.5,Y,N,17.5,6.0,23.5,2026-03-17,auction,False,True,BGS,7.5,
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.00,$5.52,"Sold Mar 17, 2026",luisperez-5,New,https://www.ebay.com/itm/227249321003,https://i.ebayimg.com/images/g/jXwAAeSwm0Bpr43X/s-l500.webp,N,,,N,Y,20.0,5.52,25.52,2026-03-17,bin,True,False,,,
1991 Upper Deck Michael Jordan #SP1 CSG 9,$59.99,$5.00,"Sold Mar 17, 2026",mksalesrancho77,New,https://www.ebay.com/itm/314110558886,https://i.ebayimg.com/images/g/O8cAAOSwWZti~CZx/s-l500.webp,Y,CSG,9,N,N,59.99,5.0,64.99,2026-03-17,bin,False,True,CSG,9.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.00,$1.99,"Sold Mar 17, 2026",cardsanddrinks,New,https://www.ebay.com/itm/298111119366,https://i.ebayimg.com/images/g/wZ8AAeSwxONpsZRl/s-l500.webp,N,,,N,N,20.0,1.99,21.99,2026-03-17,bin,False,False,,,
1991 Upper Deck -⚾️ Short Print MICHAEL JORDAN- #SP1 -WHITE SOX-- NM++ *5A,$18.45,$0.00,"Sold Mar 17, 2026",bamaseller2010,New,https://www.ebay.com/itm/389763699171,https://i.ebayimg.com/images/g/aZ0AAeSwlJNpufVc/s-l500.webp,N,,,N,Y,18.45,0.0,18.45,2026-03-17,bin,True,False,,,5A
1991 Upper Deck MICHAEL JORDAN #SP1 RC Prospect White Sox JA605,$30.00,$5.49,"Sold Mar 17, 2026",sports.connection,New,https://www.ebay.com/itm/177954215449,https://i.ebayimg.com/images/g/DogAAeSwJ21ps2eU/s-l500.webp,N,,,Y,N,30.0,5.49,35.49,2026-03-17,auction,False,False,,,
1991 Upper Deck - Short Print MICHAEL JORDAN- #SP1 -WHITE SOX-FREE SHIPPING *1A,$18.45,$0.00,"Sold Mar 17, 2026",bamaseller2010,New,https://www.ebay.com/itm/389763395352,https://i.ebayimg.com/images/g/stQAAeSwtWhpud-Z/s-l500.webp,N,,,N,Y,18.45,0.0,18.45,2026-03-17,bin,True,False,,,1A
1991 Upper Deck - Short Print MICHAEL JORDAN- #SP1 -WHITE SOX-FREE SHIPPING *4A,$18.45,$0.00,"Sold Mar 17, 2026",bamaseller2010,New,https://www.ebay.com/itm/389763692422,https://i.ebayimg.com/images/g/HvkAAeSwm0BpufTb/s-l500.webp,N,,,N,Y,18.45,0.0,18.45,2026-03-17,bin,True,False,,,4A
1991 Upper Deck - Short Print MICHAEL JORDAN- #SP1 -WHITE SOX-FREE SHIPPING *2A,$18.45,$0.00,"Sold Mar 17, 2026",bamaseller2010,New,https://www.ebay.com/itm/389763661783,https://i.ebayimg.com/images/g/opsAAeSwgH9pufLv/s-l500.webp,N,,,N,Y,18.45,0.0,18.45,2026-03-17,bin,True,False,,,2A
1991 Upper Deck - Short Print Michael Jordan #SP1 - PSA 7,$25.00,$5.00,"Sold Mar 17, 2026",ajt24143,New,https://www.ebay.com/itm/168239546726,https://i.ebayimg.com/images/g/J04AAeSwcIZpuKtD/s-l500.webp,Y,PSA,7,N,N,25.0,5.0,30.0,2026-03-17,bin,False,True,PSA,7.0,
1991 Upper Deck - Short Print MICHAEL JORDAN- #SP1 -WHITE SOX-FREE SHIPPING *3A,$18.45,$0.00,"Sold Mar 17, 2026",bamaseller2010,New,https://www.ebay.com/itm/389763666320,https://i.ebayimg.com/images/g/RuMAAeSwBxdpufNH/s-l500.webp,N,,,N,Y,18.45,0.0,18.45,2026-03-17,bin,True,False,,,3A
1991 UPPER DECK #SP1 MICHAEL JORDAN WHITE SOX PSA 10,"$1,100.00",$20.00,"Sold Mar 17, 2026",4_sharp_corners,New,https://www.ebay.com/itm/366261422404,https://i.ebayimg.com/images/g/NSIAAeSww-VpsFeZ/s-l500.webp,Y,PSA,10,Y,N,1100.0,20.0,1120.0,2026-03-17,auction,False,True,PSA,10.0,
1991 Upper Deck - Short Print Michael Jordan #SP1 - NM *TEXCARDS*,$22.95,$5.50,"Sold Mar 17, 2026",jebu-991499,New,https://www.ebay.com/itm/136529694234,https://i.ebayimg.com/images/g/OK0AAeSwCOBpEJ9o/s-l500.webp,N,,,N,N,22.95,5.5,28.45,2026-03-17,bin,False,False,,,
1991 UD #SP1 MICHAEL JORDAN PSA 6,$18.00,$5.99,"Sold Mar 17, 2026",psa,New,https://www.ebay.com/itm/117093191301,https://i.ebayimg.com/images/g/j3AAAeSw1JFpub~N/s-l500.webp,Y,PSA,6,N,N,18.0,5.99,23.99,2026-03-17,bin,False,True,PSA,6.0,
MICHAEL JORDAN 1991 UPPER DECK #SP1 ROOKIE BGS 9.5 GEM SP ULTRA RARE,$269.99,$5.16,"Sold Mar 17, 2026",chr1sk1m88,New,https://www.ebay.com/itm/388281479445,https://i.ebayimg.com/images/g/ORwAAOSwfI9oAY0J/s-l500.webp,Y,BGS,9.5,N,N,269.99,5.16,275.15,2026-03-17,bin,False,True,BGS,9.5,
1991 Upper Deck MICHAEL JORDAN RC #SP1 Chicago White Sox Baseball Card (f7),$16.49,$1.40,"Sold Mar 17, 2026",start_em_low,New,https://www.ebay.com/itm/198199707295,https://i.ebayimg.com/images/g/KYIAAeSw6~tpuaMN/s-l500.webp,N,,,N,N,16.49,1.4,17.89,2026-03-17,bin,False,False,,,F7
1991 Upper Deck Michael Jordan Baseball Rookie Card SP1,$9.11,$21.39,"Sold Mar 17, 2026",scottssports1453,New,https://www.ebay.com/itm/406740209580,https://i.ebayimg.com/images/g/1fsAAeSwBDppqeHf/s-l500.webp,N,,,Y,N,9.11,21.39,30.5,2026-03-17,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$25.00,$5.52,"Sold Mar 17, 2026",millertime1985,New,https://www.ebay.com/itm/377037566050,https://i.ebayimg.com/images/g/EJYAAeSwy3xpt0Mm/s-l500.webp,N,,,N,N,25.0,5.52,30.52,2026-03-17,bin,False,False,,,
1991 Upper Deck #SP1 Michael Jordan PSA 6,$17.77,$1.45,"Sold Mar 17, 2026",vizsla_cardz,New,https://www.ebay.com/itm/406777145878,https://i.ebayimg.com/images/g/jDkAAeSwcQFpuZc3/s-l500.webp,Y,PSA,6,N,N,17.77,1.45,19.22,2026-03-17,bin,False,True,PSA,6.0,
1991 Upper Deck #SP1 Michael Jordan PSA 7,$25.77,$1.45,"Sold Mar 17, 2026",vizsla_cardz,New,https://www.ebay.com/itm/406777145890,https://i.ebayimg.com/images/g/dLsAAeSw5jFpuZaK/s-l500.webp,Y,PSA,7,N,N,25.77,1.45,27.22,2026-03-17,bin,False,True,PSA,7.0,
1991 Upper Deck Michael Jordan Baseball #SP1 Chicago White Sox,$23.00,$5.52,"Sold Mar 17, 2026",s-yelly,New,https://www.ebay.com/itm/406764437326,https://i.ebayimg.com/images/g/uCoAAeSwvwZptHYS/s-l500.webp,N,,,N,N,23.0,5.52,28.52,2026-03-17,bin,False,False,,,
