title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url
1991 Topps Stadium Club #270 Ken Griffey Jr. Seattle Mariners,$2.80,"Sold Mar 13, 2026",N,,,N,Y,$1.32,benscards09,New,https://www.ebay.com/itm/327023030967
"1991 Stadium Club #270 Ken Griffey, Jr.",$1.79,"Sold Feb 9, 2026",N,,,N,N,$1.32,usa-breaks,New,https://www.ebay.com/itm/127672785359
"1991 Stadium Club #270 Ken Griffey, Jr.",$2.39,"Sold Jan 4, 2026",N,,,N,Y,$1.74,artsyndicates,New,https://www.ebay.com/itm/357998284925
1991 Topps Stadium Club - Ken Griffey Jr #270,$1.99,"Sold Feb 12, 2026",N,,,N,Y,$1.32,jscardcollect,New,https://www.ebay.com/itm/406427714645
"1991 Topps Stadium Club Baseball - KEN GRIFFEY, JR. # 270 - Free Shipping!!",$5.00,"Sold Feb 14, 2026",N,,,N,N,$0.00,dasi-6449,New,https://www.ebay.com/itm/358158590425
1991 Topps Stadium Club - Ken Griffey Jr #270 B68,$2.99,"Sold Feb 12, 2026",N,,,N,N,$0.00,wilwood-759,New,https://www.ebay.com/itm/157375965782
1991 Topps Stadium Club - Ken Griffey Jr #270 | Seattle Mariners,$2.99,"Sold Jan 18, 2026",N,,,N,N,$0.00,jaxjay9,New,https://www.ebay.com/itm/306692351357
1991 Topps Stadium Club - Ken Griffey Jr #270,$2.00,"Sold Feb 12, 2026",N,,,N,Y,$1.32,samsten12,New,https://www.ebay.com/itm/236541732061
1991 STADIUM CLUB #270 KEN GRIFFEY JR HOF PSA 9 MINT,$32.50,"Sold Feb 5, 2026",Y,PSA,9,N,N,$5.77,duskni-4609,New,https://www.ebay.com/itm/389471220847
"1991 Stadium Club #270 Ken Griffey, Jr.",$2.00,"Sold Jan 11, 2026",N,,,N,Y,$1.03,tamjam,New,https://www.ebay.com/itm/168071087911
1991 Topps Stadium Club - Ken Griffey Jr #270 Seattle Mariners HOF,$2.50,"Sold Feb 1, 2026",N,,,N,N,$0.00,rolloo_88,New,https://www.ebay.com/itm/358177220034
"1991 Stadium Club Ken Griffey, Jr. #270",$2.50,"Sold Feb 16, 2026",N,,,N,N,$0.99,sportsbreaksunlimited,New,https://www.ebay.com/itm/137016206911
1991 Topps Stadium Club #270 Ken Griffey Jr. Mariners NM,$2.49,"Sold Mar 3, 2026",N,,,N,Y,$1.32,primefindsetc,New,https://www.ebay.com/itm/188085121626
KEN GRIFFEY JR 1991 TOPPS STADIUM CLUB CARD #270 MARINERS HOF,$1.99,"Sold Dec 28, 2025",N,,,N,N,$0.75,ronkar88,New,https://www.ebay.com/itm/177703782343
1991 TOPPS STADIUM CLUB #270 KEN GRIFFEY JR. PSA 9,$37.99,"Sold Feb 25, 2026",Y,PSA,9,N,N,$5.99,psa,New,https://www.ebay.com/itm/116989639994
"Ken Griffey, Jr. 1991 Stadium Club #270 Seattle Mariners",$3.95,"Sold Feb 16, 2026",N,,,N,N,$0.00,1234fiif,New,https://www.ebay.com/itm/277679259994
1991 Topps Stadium Club - Ken Griffey Jr #270 | Seattle Mariners,$2.74,"Sold Jan 15, 2026",N,,,N,Y,$0.74,bigwal35,New,https://www.ebay.com/itm/397491436542
1991 Topps Stadium Club Ken Griffey Jr #270 Seattle Mariners Baseball Card,$1.99,"Sold Dec 21, 2025",N,,,Y,N,$1.32,blwo_2550,New,https://www.ebay.com/itm/236526248522
1991 Topps Stadium Club #270 Ken Griffey Jr. PSA 9,$24.99,"Sold Jan 2, 2026",Y,PSA,9,Y,N,$5.20,kennyrichreselling,New,https://www.ebay.com/itm/336365192160
1991 Topps Stadium Club Ken Griffey Jr. #270 Mariners,$3.29,"Sold Feb 14, 2026",N,,,N,Y,$0.00,jedi_mind,New,https://www.ebay.com/itm/127683736276
1991 Topps Stadium Club - Ken Griffey Jr #270,$2.00,"Sold Jan 17, 2026",N,,,N,Y,$1.32,topshelfcardexchange,New,https://www.ebay.com/itm/287075605447
1991 Topps Stadium Club - Ken Griffey Jr #270,$2.99,"Sold Feb 23, 2026",N,,,N,N,$1.32,porterfields_collectables,New,https://www.ebay.com/itm/406711073128
1991 Topps Stadium Club - Ken Griffey Jr #270,$10.00,"Sold Mar 7, 2026",N,,,N,Y,$5.52,y6969carroll2012,New,https://www.ebay.com/itm/336448994251
1991 Topps Stadium Club - Ken Griffey Jr #270 PSA 9,$35.00,"Sold Mar 2, 2026",Y,PSA,9,N,Y,$5.52,jhamm54,New,https://www.ebay.com/itm/317936960113
1991 Stadium Club #270 Ken Griffey Jr. PSA 9,$32.99,"Sold Jan 26, 2026",Y,PSA,9,N,N,$5.75,nachosmasher,New,https://www.ebay.com/itm/297852581363
"1991 Stadium Club #270 Ken Griffey, Jr.",$1.79,"Sold Jan 9, 2026",N,,,N,N,$0.99,tri-statedave,New,https://www.ebay.com/itm/358084958095
1991 STADIUM CLUB #270 KEN GRIFFEY JR HOF BGS 9 MINT,$25.00,"Sold Mar 4, 2026",Y,BGS,9,N,N,$8.10,lori9542,New,https://www.ebay.com/itm/127712622339
"1991 Stadium Club #270 Ken Griffey, Jr.",$2.45,"Sold Jan 26, 2026",N,,,N,Y,$0.99,mlapadu,New,https://www.ebay.com/itm/287078335941
1991 STADIUM CLUB #270 KEN GRIFFEY JR. PSA 9 MINT HOF NEW SLAB!,$34.95,"Sold Feb 10, 2026",Y,PSA,9,N,N,$0.00,evansmack33,New,https://www.ebay.com/itm/267562458662
"1991 Stadium Club #270 Ken Griffey, Jr. E1",$1.89,"Sold Jan 31, 2026",N,,,N,Y,$0.00,jawasjunkyard,New,https://www.ebay.com/itm/326978641750
