title,price,shipping,sold_date,seller,condition,item_url,image_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
1993 Pinnacle Derek Jeter Rookie Card #457 1st Round Draft Pick Yankees,$8.42,$1.32,"Sold Feb 9, 2026",bigv2484,New,https://www.ebay.com/itm/267565526591,https://i.ebayimg.com/images/g/poAAAeSwyqhpgVVo/s-l500.webp,N,,,N,Y,8.42,1.32,9.74,2026-02-09,bin,True,False,,,457
1993 Pinnacle 1st Round Draft Pick #457 Derek Jeter Rookie RC Yankees BGS 8,$14.99,$5.00,"Sold Feb 9, 2026",brownsbuckeyefan25,New,https://www.ebay.com/itm/177810816204,https://i.ebayimg.com/images/g/RHsAAeSwLrZpd-kX/s-l500.webp,Y,BGS,8,N,N,14.99,5.0,19.99,2026-02-09,bin,False,True,BGS,8.0,457
1993 Pinnacle #457 - Derek Jeter,$4.99,$1.32,"Sold Feb 8, 2026",lilliepadshobbies,New,https://www.ebay.com/itm/198076951120,https://i.ebayimg.com/images/g/FggAAeSweR9pgnFF/s-l500.webp,N,,,N,Y,4.99,1.32,6.31,2026-02-08,bin,True,False,,,457
Beautiful 1993 Pinnacle Derek Jeter RC 1st Round Draft Picks Yankees #457,$4.25,$4.95,"Sold Feb 8, 2026",krykod_0,New,https://www.ebay.com/itm/358186319896,https://i.ebayimg.com/images/g/qA0AAeSwaNVpfAbf/s-l500.webp,N,,,Y,N,4.25,4.95,9.2,2026-02-08,auction,False,False,,,457
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 (RC),$25.00,$0.00,"Sold Feb 8, 2026",newportlights,New,https://www.ebay.com/itm/366184719772,https://i.ebayimg.com/images/g/kwkAAeSwWQFpiBnW/s-l500.webp,N,,,N,N,25.0,0.0,25.0,2026-02-08,bin,False,False,,,457
1993 Pinnacle #457 Derek Jeter RC Rookie YANKEES,$3.25,$3.99,"Sold Feb 7, 2026",newyorksports33,New,https://www.ebay.com/itm/147128703456,https://i.ebayimg.com/images/g/1osAAeSwjs1pfnUR/s-l500.webp,N,,,Y,N,3.25,3.99,7.24,2026-02-07,auction,False,False,,,457
Pinnacle 1993 1st Round Draft Pick Derek Jeter #457 Yankees Rookie Baseball Card,$9.96,$1.32,"Sold Feb 7, 2026",drixsportscards,New,https://www.ebay.com/itm/389584268141,https://i.ebayimg.com/images/g/aMwAAeSwiLRphX7f/s-l500.webp,N,,,N,N,9.96,1.32,11.28,2026-02-07,bin,False,False,,,457
1993 Pinnacle: #457 Derek Jeter DP RC NM-MT OR BETTER,$11.51,$4.95,"Sold Feb 6, 2026",gregmorrismodern,New,https://www.ebay.com/itm/366155081235,https://i.ebayimg.com/images/g/iYcAAeSwLnxpeRDo/s-l500.webp,N,,,Y,N,11.51,4.95,16.46,2026-02-06,auction,False,False,,,457
Derek Jeter Lot of 4 Pinnacle Rookie Cards #457,$31.00,$5.07,"Sold Feb 6, 2026",austin8,New,https://www.ebay.com/itm/137004436463,https://i.ebayimg.com/images/g/qsYAAeSwu2Rpf2EV/s-l500.webp,N,,,Y,N,31.0,5.07,36.07,2026-02-06,auction,False,False,,4.0,457
1993 Pinnacle #457 Derek Jeter RC ........SGC....9 MINT,$29.00,$0.00,"Sold Feb 6, 2026",10plus10,New,https://www.ebay.com/itm/277663160620,https://i.ebayimg.com/images/g/mssAAeSwW9VpfAVD/s-l500.webp,Y,SGC,9,Y,N,29.0,0.0,29.0,2026-02-06,auction,False,True,SGC,9.0,457
1993 Derek Jeter Pinnacle 457 Rookie Card,$34.99,$7.95,"Sold Feb 5, 2026",jimmybscards,New,https://www.ebay.com/itm/336373722407,https://i.ebayimg.com/images/g/FS4AAeSwYHZpWaCy/s-l500.webp,N,,,N,Y,34.99,7.95,42.94,2026-02-05,bin,True,False,,,457
1993 PINNACLE #457 DEREK JETER ROOKIE RC CLEAN Card,$29.99,$5.89,"Sold Feb 5, 2026",nanasdugout,New,https://www.ebay.com/itm/406663645959,https://i.ebayimg.com/images/g/uokAAeSwm71pTwHt/s-l500.webp,N,,,N,Y,29.99,5.89,35.88,2026-02-05,bin,True,False,,,457
1993 Pinnacle #457 Derek Jeter RC PSA 9,$69.00,$5.30,"Sold Feb 5, 2026",rustingbolts,New,https://www.ebay.com/itm/314838054042,https://i.ebayimg.com/images/g/jEEAAOSw4~JlEvfa/s-l500.webp,Y,PSA,9,N,N,69.0,5.3,74.3,2026-02-05,bin,False,True,PSA,9.0,457
1993 Pinnacle #457 - Derek Jeter RC Yankees,$5.00,$1.32,"Sold Feb 5, 2026",houmo-150,New,https://www.ebay.com/itm/397572638661,https://i.ebayimg.com/images/g/fGcAAeSwdcZphCmV/s-l500.webp,N,,,N,N,5.0,1.32,6.32,2026-02-05,bin,False,False,,,457
1993 Pinnacle #457 Derek Jeter RC Rookie YANKEES,$9.50,$5.75,"Sold Feb 4, 2026",hoodyscollectibles,New,https://www.ebay.com/itm/136994046054,https://i.ebayimg.com/images/g/D0IAAeSwKJlpesIZ/s-l500.webp,N,,,Y,N,9.5,5.75,15.25,2026-02-04,auction,False,False,,,457
1993 Pinnacle Derek Jeter 457 PSA 9,$67.49,$0.00,"Sold Feb 4, 2026",duffy0319845,New,https://www.ebay.com/itm/336359442243,https://i.ebayimg.com/images/g/wroAAeSwx~1pTHdu/s-l500.webp,Y,PSA,9,N,N,67.49,0.0,67.49,2026-02-04,bin,False,True,PSA,9.0,457
1993 PINNACLE DEREK JETER #457 NY YANKEES NM-MT RC ROOKIE,$17.50,$1.35,"Sold Feb 4, 2026",ct_trading_card_connection_2005,New,https://www.ebay.com/itm/325934909907,https://i.ebayimg.com/images/g/5I4AAOSwC7FlgaN8/s-l500.webp,N,,,N,N,17.5,1.35,18.85,2026-02-04,bin,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) PSA 9 Mint,$52.55,$5.99,"Sold Feb 4, 2026",pappas8622,New,https://www.ebay.com/itm/188002488343,https://i.ebayimg.com/images/g/LdUAAeSwU~Bpelmm/s-l500.webp,Y,PSA,9,Y,N,52.55,5.99,58.54,2026-02-04,auction,False,True,PSA,9.0,457
1993 Pinnacle Derek Jeter 457 PSA 9,$67.49,$0.00,"Sold Feb 4, 2026",duffy0319845,New,https://www.ebay.com/itm/336359435798,https://i.ebayimg.com/images/g/pHEAAeSw4cVpTHYO/s-l500.webp,Y,PSA,9,N,N,67.49,0.0,67.49,2026-02-04,bin,False,True,PSA,9.0,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$610.00,$5.29,"Sold Feb 4, 2026",de-61490266,New,https://www.ebay.com/itm/406647304277,https://i.ebayimg.com/images/g/x4wAAeSwjrhpehsI/s-l500.webp,N,,,Y,N,610.0,5.29,615.29,2026-02-04,auction,False,False,,,457
1993 PINNACLE #457 Derek Jeter Rookie Card PSA 9 MINT New York Yankees HOF,$59.99,$5.99,"Sold Feb 3, 2026",taga6253,New,https://www.ebay.com/itm/227186475849,https://i.ebayimg.com/images/g/DgwAAeSw9aBpdAnT/s-l500.webp,Y,PSA,9,N,N,59.99,5.99,65.98,2026-02-03,bin,False,True,PSA,9.0,457
1993 Pinnacle #457 Derek Jeter BASEBALL New York Yankees CSG 8.5,$20.00,$4.99,"Sold Feb 3, 2026",dreamzsportscards,New,https://www.ebay.com/itm/376768931933,https://i.ebayimg.com/images/g/yXUAAeSw6whpNxts/s-l500.webp,Y,CSG,8.5,N,N,20.0,4.99,24.99,2026-02-03,bin,False,True,CSG,8.5,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$4.25,$1.32,"Sold Feb 3, 2026",gotemdealz,New,https://www.ebay.com/itm/287104106236,https://i.ebayimg.com/images/g/QNgAAeSwcsxpeOyZ/s-l500.webp,N,,,Y,N,4.25,1.32,5.57,2026-02-03,auction,False,False,,,457
1993 Pinnacle #457 Derek Jeter New York Yankees RC Rookie HOF PSA 9 MINT,$54.00,$5.50,"Sold Feb 2, 2026",probstein123,New,https://www.ebay.com/itm/389542084075,https://i.ebayimg.com/images/g/WCoAAeSwhd9pd61~/s-l500.webp,Y,PSA,9,Y,N,54.0,5.5,59.5,2026-02-02,auction,False,True,PSA,9.0,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.00,$1.32,"Sold Feb 1, 2026",rytes1545,New,https://www.ebay.com/itm/317830410135,https://i.ebayimg.com/images/g/dRYAAeSwashpf~sH/s-l500.webp,N,,,N,Y,9.0,1.32,10.32,2026-02-01,bin,True,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$4.99,$1.32,"Sold Feb 1, 2026",goatcards334,New,https://www.ebay.com/itm/376921443143,https://i.ebayimg.com/images/g/RZIAAeSwzXFpf0dY/s-l500.webp,N,,,N,N,4.99,1.32,6.31,2026-02-01,bin,False,False,,,457
1993 Pinnacle Baseball #457 Derek Jeter Rookie RC,$6.99,$1.32,"Sold Feb 1, 2026",jennhandric_0,New,https://www.ebay.com/itm/389562191787,https://i.ebayimg.com/images/g/WrcAAeSwIkZpflpM/s-l500.webp,N,,,N,N,6.99,1.32,8.31,2026-02-01,bin,False,False,,,457
1993 Pinnacle #457 Derek Jeter RC,$19.99,$2.95,"Sold Jan 31, 2026",wiser,New,https://www.ebay.com/itm/126784610214,https://i.ebayimg.com/images/g/hrkAAOSwOgRnOl7j/s-l500.webp,N,,,N,N,19.99,2.95,22.94,2026-01-31,bin,False,False,,,457
1993 Pinnacle Derek Jeter Rookie #457 BGS 9.5 GEM MINT 💎 10 Centering,$425.00,$0.00,"Sold Jan 31, 2026",sticks_and_slabs,New,https://www.ebay.com/itm/286868570408,https://i.ebayimg.com/images/g/hHkAAeSw~ado6GPH/s-l500.webp,Y,BGS,9.5,N,Y,425.0,0.0,425.0,2026-01-31,bin,True,True,BGS,9.5,457
DEREK JETER 1993 Pinnacle #457 Rookie RC,$25.49,$0.00,"Sold Jan 31, 2026",raynorshine34,New,https://www.ebay.com/itm/267125344864,https://i.ebayimg.com/images/g/UDwAAOSwQPtnhwrU/s-l500.webp,N,,,N,N,25.49,0.0,25.49,2026-01-31,bin,False,False,,,457
1993 Pinnacle #457 Derek Jeter New York Yankees Rookie Rc 1st Round Draft Pick,$14.84,$0.74,"Sold Jan 31, 2026",continuumplay,New,https://www.ebay.com/itm/406606089242,https://i.ebayimg.com/images/g/Q0IAAeSwFHhpap-Y/s-l500.webp,N,,,N,N,14.84,0.74,15.58,2026-01-31,bin,False,False,,,457
1993 Derek Jeter Pinnacle #457 1st Round Draft Pick,$12.99,$5.00,"Sold Jan 31, 2026",hit620fire732,New,https://www.ebay.com/itm/146696735758,https://i.ebayimg.com/images/g/i9kAAeSw-W5obT8H/s-l500.webp,N,,,N,N,12.99,5.0,17.99,2026-01-31,bin,False,False,,,457
Derek Jeter 1993 Pinnacle #457 Rookie New York Yankees,$14.99,$1.32,"Sold Jan 31, 2026",edge-6323,New,https://www.ebay.com/itm/358163440256,https://i.ebayimg.com/images/g/LjcAAeSw8A5peXS8/s-l500.webp,N,,,N,Y,14.99,1.32,16.31,2026-01-31,bin,True,False,,,457
1993 Pinnacle Derek Jeter First Round Draft Pick #457,$4.01,$12.13,"Sold Jan 31, 2026",shut-andre,New,https://www.ebay.com/itm/267556017605,https://i.ebayimg.com/images/g/SOIAAeSwVvNpdQLv/s-l500.webp,N,,,Y,N,4.01,12.13,16.14,2026-01-31,auction,False,False,,,457
1993 Pinnacle #457 Derek Jeter New York Yankees RC Rookie HOF BGS 9.5,$274.99,$0.00,"Sold Jan 30, 2026",ozarkmountaincollectibles,New,https://www.ebay.com/itm/277561144840,https://i.ebayimg.com/images/g/b-oAAeSwHb5pNPu1/s-l500.webp,Y,BGS,9.5,N,Y,274.99,0.0,274.99,2026-01-30,bin,True,True,BGS,9.5,457
1993 Pinnacle #457 Derek Jeter ROOKIE Yankees,$9.99,$1.50,"Sold Jan 30, 2026",dugan1,New,https://www.ebay.com/itm/297960310140,https://i.ebayimg.com/images/g/iHsAAeSwWyNo8xZQ/s-l500.webp,N,,,N,N,9.99,1.5,11.49,2026-01-30,bin,False,False,,,457
Derek Jeter 1993 Pinnacle #457 lot of 2 | 07 | BB,$14.00,$1.00,"Sold Jan 30, 2026",ukwed92,New,https://www.ebay.com/itm/236559431260,https://i.ebayimg.com/images/g/DGwAAeSwUzJpVqS~/s-l500.webp,N,,,N,N,14.0,1.0,15.0,2026-01-30,bin,False,False,,2.0,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$24.74,$0.00,"Sold Jan 29, 2026",blueridgecardshop,New,https://www.ebay.com/itm/257335835662,https://i.ebayimg.com/images/g/LU4AAeSwT7ppe-be/s-l500.webp,N,,,N,Y,24.74,0.0,24.74,2026-01-29,bin,True,False,,,457
1993 Pinnacle Baseball #457 Derek Jeter Rookie RC,$8.94,$5.00,"Sold Jan 29, 2026",tntnorthnj,New,https://www.ebay.com/itm/366142011854,https://i.ebayimg.com/images/g/abgAAeSw6B9pcb5V/s-l500.webp,N,,,Y,N,8.94,5.0,13.94,2026-01-29,auction,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$8.19,$1.32,"Sold Jan 28, 2026",rytes1545,New,https://www.ebay.com/itm/317807272425,https://i.ebayimg.com/images/g/bIUAAeSwgsVpeCvN/s-l500.webp,N,,,N,N,8.19,1.32,9.51,2026-01-28,bin,False,False,,,457
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees,$14.06,$4.99,"Sold Jan 28, 2026",dcsports87,New,https://www.ebay.com/itm/376884108216,https://i.ebayimg.com/images/g/qU4AAeSwaxNpcRij/s-l500.webp,N,,,Y,N,14.06,4.99,19.05,2026-01-28,auction,False,False,,,457
1993 Pinnacle Derek Jeter 1st Round Draft Pick #457 (RC),$19.99,$1.32,"Sold Jan 28, 2026",yncera8_2012,New,https://www.ebay.com/itm/115931771169,https://i.ebayimg.com/images/g/A3wAAOSwyvFlG8Bm/s-l500.webp,N,,,N,Y,19.99,1.32,21.31,2026-01-28,bin,True,False,,,457
1993 Pinnacle Derek Jeter RC #457 Yankees,$12.99,$0.00,"Sold Jan 27, 2026",diggzys,New,https://www.ebay.com/itm/389547691857,https://i.ebayimg.com/images/g/SZ4AAeSwO0RpeV8u/s-l500.webp,N,,,N,Y,12.99,0.0,12.99,2026-01-27,bin,True,False,,,457
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 (RC) Corners Not Perfect.,$10.50,$1.95,"Sold Jan 27, 2026",ecwcaps,New,https://www.ebay.com/itm/306726242712,https://i.ebayimg.com/images/g/5DsAAeSw~gBpcuMK/s-l500.webp,N,,,Y,N,10.5,1.95,12.45,2026-01-27,auction,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.75,$1.32,"Sold Jan 27, 2026",bobo_baggins_bargains,New,https://www.ebay.com/itm/236602284648,https://i.ebayimg.com/images/g/qvwAAeSwBk1pd4a6/s-l500.webp,N,,,N,N,9.75,1.32,11.07,2026-01-27,bin,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$230.12,$5.29,"Sold Jan 27, 2026",skins20,New,https://www.ebay.com/itm/397509148373,https://i.ebayimg.com/images/g/qKgAAeSwURlpRMQ5/s-l500.webp,N,,,N,N,230.12,5.29,235.41,2026-01-27,bin,False,False,,,457
1993 Pinnacle #457 Derek Jeter RC Rookie YANKEES HOF,$10.38,$5.75,"Sold Jan 26, 2026",hoodyscollectibles,New,https://www.ebay.com/itm/136956206568,https://i.ebayimg.com/images/g/pzIAAeSw28NpawYh/s-l500.webp,N,,,Y,N,10.38,5.75,16.13,2026-01-26,auction,False,False,,,457
1993 PINNACLE DEREK JETER ROOKIE CARD CSG MINT 9 (011),$19.97,$5.99,"Sold Jan 26, 2026",bbcforu,New,https://www.ebay.com/itm/187969113350,https://i.ebayimg.com/images/g/5V4AAeSwWvdpOJ1u/s-l500.webp,Y,CSG,9,Y,N,19.97,5.99,25.96,2026-01-26,auction,False,True,CSG,9.0,011
1993 PINNACLE #457 DEREK JETER ROOKIE RC PSA 10,$609.50,$5.99,"Sold Jan 26, 2026",psa,New,https://www.ebay.com/itm/306718722556,https://i.ebayimg.com/images/g/tREAAeSwySZpbZFX/s-l500.webp,Y,PSA,10,Y,N,609.5,5.99,615.49,2026-01-26,auction,False,True,PSA,10.0,457
1993 PINNACLE Derek Jeter Mint RC #457 PSA 9,$62.95,$0.00,"Sold Jan 26, 2026",bourbonbeltcards,New,https://www.ebay.com/itm/168079376399,https://i.ebayimg.com/images/g/WxMAAeSw0RxpZkPS/s-l500.webp,Y,PSA,9,N,N,62.95,0.0,62.95,2026-01-26,bin,False,True,PSA,9.0,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$11.50,$0.74,"Sold Jan 26, 2026",sportscards2000,New,https://www.ebay.com/itm/168094755600,https://i.ebayimg.com/images/g/I6UAAeSwuWxoyuCB/s-l500.webp,N,,,Y,N,11.5,0.74,12.24,2026-01-26,auction,False,False,,,457
Derek Jeter 1993 Pinnacle Baseball Card #457 ROOKIE RC SHARP Yankees The Captain,$10.27,$1.25,"Sold Jan 25, 2026",cardsandcollectibles03,New,https://www.ebay.com/itm/406621933145,https://i.ebayimg.com/images/g/MGoAAeSwivJpcDIA/s-l500.webp,N,,,Y,N,10.27,1.25,11.52,2026-01-25,auction,False,False,,,457
1993 Score: #457 Derek Jeter RC EX-EXMINT,$7.00,$4.95,"Sold Jan 25, 2026",gregmorrismodern,New,https://www.ebay.com/itm/366127351766,https://i.ebayimg.com/images/g/BA0AAeSwIwVpaS-X/s-l500.webp,N,,,Y,N,7.0,4.95,11.95,2026-01-25,auction,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) MINT+,$10.99,$1.75,"Sold Jan 26, 2026",z3tonyrd,New,https://www.ebay.com/itm/146954029993,https://i.ebayimg.com/images/g/ctgAAeSwAehpEiKe/s-l500.webp,N,,,N,Y,10.99,1.75,12.74,2026-01-26,bin,True,False,,,457
1993 Score- Pinnacle: 1st Round Draft Pick Derek Jeter Card #457,$4.00,$1.32,"Sold Jan 25, 2026",kopycinski_cards,New,https://www.ebay.com/itm/168092541885,https://i.ebayimg.com/images/g/ePIAAeSwIRdpbTgm/s-l500.webp,N,,,Y,N,4.0,1.32,5.32,2026-01-25,auction,False,False,,,457
1993 Pinnacle Derek Jeter PSA 9,$60.00,$0.00,"Sold Jan 25, 2026",jimscorktownvintage,New,https://www.ebay.com/itm/177807221440,https://i.ebayimg.com/images/g/U~wAAeSw~gBpdkPQ/s-l500.webp,Y,PSA,9,N,Y,60.0,0.0,60.0,2026-01-25,bin,True,True,PSA,9.0,
Derek Jeter 1993 Score Pinnacle ROOKIE #457 New York Yankees,$10.00,$0.00,"Sold Jan 25, 2026",carpe2394,New,https://www.ebay.com/itm/257317436745,https://i.ebayimg.com/images/g/dOIAAeSwyo1pbmmO/s-l500.webp,N,,,N,N,10.0,0.0,10.0,2026-01-25,bin,False,False,,,457
DEREK JETER 1993 Score Pinnacle 1st ROOKIE Card #457 NY Yankees HOF MINT RC,$9.95,$0.74,"Sold Jan 24, 2026",jpassey,New,https://www.ebay.com/itm/326969294113,https://i.ebayimg.com/images/g/TckAAeSwc91pdT2t/s-l500.webp,N,,,N,N,9.95,0.74,10.69,2026-01-24,bin,False,False,,,457
1993 Score: #457 Derek Jeter RC EX-EXMINT,$3.25,$4.95,"Sold Jan 24, 2026",gregmorrismodern,New,https://www.ebay.com/itm/366124628216,https://i.ebayimg.com/images/g/xLgAAeSwhodpZ94D/s-l500.webp,N,,,Y,N,3.25,4.95,8.2,2026-01-24,auction,False,False,,,457
1993 Pinnacle #457 Derek Jeter ex-exmt,$5.50,$0.74,"Sold Jan 24, 2026",mlcarlan2012,New,https://www.ebay.com/itm/287082559263,https://i.ebayimg.com/images/g/5KgAAeSw8TNpas7E/s-l500.webp,N,,,Y,N,5.5,0.74,6.24,2026-01-24,auction,False,False,,,457
1993 Pinnacle #457 Derek Jeter Yankees RC Rookie HOF PSA 8 NM-MT,$22.50,$5.95,"Sold Jan 23, 2026",coresclassics6t25,New,https://www.ebay.com/itm/317772186802,https://i.ebayimg.com/images/g/0qoAAeSwYIppYUym/s-l500.webp,Y,PSA,8,Y,N,22.5,5.95,28.45,2026-01-23,auction,False,True,PSA,8.0,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$7.00,$1.32,"Sold Jan 23, 2026",collectablecardsxothercoolstuff,New,https://www.ebay.com/itm/366129972147,https://i.ebayimg.com/images/g/FK0AAeSwtA9paqRw/s-l500.webp,N,,,Y,N,7.0,1.32,8.32,2026-01-23,auction,False,False,,,457
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 (RC),$9.99,$1.32,"Sold Jan 23, 2026",hu923190,New,https://www.ebay.com/itm/306710749554,https://i.ebayimg.com/images/g/G6kAAeSwA11pZ8hX/s-l500.webp,N,,,N,N,9.99,1.32,11.31,2026-01-23,bin,False,False,,,457
1993 Pinnacle Derek Jeter #457 PSA 10 GEM MINT Rookie Card HOF Yankees,$655.99,$6.00,"Sold Jan 22, 2026",toprightcollectibles,New,https://www.ebay.com/itm/205994798514,https://i.ebayimg.com/images/g/Mx0AAeSwR2lpZa8o/s-l500.webp,Y,PSA,10,Y,N,655.99,6.0,661.99,2026-01-22,auction,False,True,PSA,10.0,457
1993 Pinnacle Baseball #457 Derek Jeter Rookie RC,$8.50,$5.00,"Sold Jan 22, 2026",tntnorthnj,New,https://www.ebay.com/itm/376860278613,https://i.ebayimg.com/images/g/yloAAeSwAF9pZdnj/s-l500.webp,N,,,Y,N,8.5,5.0,13.5,2026-01-22,auction,False,False,,,457
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 HOF 3ud,$9.16,$2.99,"Sold Jan 21, 2026",comc_consignment,New,https://www.ebay.com/itm/336371145609,https://i.ebayimg.com/images/g/mNUAAeSwo~RpV0a8/s-l500.webp,N,,,N,N,9.16,2.99,12.15,2026-01-21,bin,False,False,,,457
1993 Pinnacle Derek Jeter RC 1st Round Draft Picks Yankees #457,$3.25,$5.99,"Sold Jan 21, 2026",5_star_cards,New,https://www.ebay.com/itm/257308908747,https://i.ebayimg.com/images/g/-jMAAeSwOvlpZ-4R/s-l500.webp,N,,,Y,N,3.25,5.99,9.24,2026-01-21,auction,False,False,,,457
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees PSA 8,$28.51,$4.99,"Sold Jan 21, 2026",dcsports87,New,https://www.ebay.com/itm/127627994921,https://i.ebayimg.com/images/g/K14AAeSwrBhpao9-/s-l500.webp,Y,PSA,8,Y,N,28.51,4.99,33.5,2026-01-21,auction,False,True,PSA,8.0,457
1993 Pinnacle Derek Jeter PSA 8 #457,$26.99,$5.89,"Sold Jan 21, 2026",dyku-2708,New,https://www.ebay.com/itm/168049981207,https://i.ebayimg.com/images/g/Ua0AAeSwfOJpMh6e/s-l500.webp,Y,PSA,8,N,N,26.99,5.89,32.88,2026-01-21,bin,False,True,PSA,8.0,457
Derek Jeter PSA Lot - 1993 Topps #98 93 Pinnacle #457 + 2 Rookie Cards Mint,$75.00,$7.95,"Sold Jan 21, 2026",j_lcollectibles,New,https://www.ebay.com/itm/177791576036,https://i.ebayimg.com/images/g/sbUAAeSw0OFocN~M/s-l500.webp,Y,PSA,2,N,N,75.0,7.95,82.95,2026-01-21,bin,False,True,PSA,2.0,98
1993 Pinnacle #457 Derek Jeter BASEBALL New York Yankees,$15.00,$0.00,"Sold Jan 20, 2026",dellcards,New,https://www.ebay.com/itm/197840427229,https://i.ebayimg.com/images/g/TwkAAeSwV9NpDxff/s-l500.webp,N,,,N,N,15.0,0.0,15.0,2026-01-20,bin,False,False,,,457
1993 Pinnacle #457 Derek Jeter *PSA 6 EX-MT* Cert.#48865563 Baseball Card,$10.00,$6.00,"Sold Jan 20, 2026",rwgspan,New,https://www.ebay.com/itm/114763568760,https://i.ebayimg.com/images/g/ffoAAOSwuWVgdHWG/s-l500.webp,Y,PSA,6,N,N,10.0,6.0,16.0,2026-01-20,bin,False,True,PSA,6.0,457
1993 Pinnacle #457 Derek Jeter Rookie Card HOF. PSA 8 NM-MT,$25.00,$4.85,"Sold Jan 20, 2026",firstmag,New,https://www.ebay.com/itm/167484765326,https://i.ebayimg.com/images/g/xxsAAeSwOTBoEXkZ/s-l500.webp,Y,PSA,8,N,N,25.0,4.85,29.85,2026-01-20,bin,False,True,PSA,8.0,457
1993 Pinnacle #457 Derek Jeter New York Yankees 1st Round Draft,$4.01,$8.74,"Sold Jan 20, 2026",ryhune,New,https://www.ebay.com/itm/326954662495,https://i.ebayimg.com/images/g/saQAAeSwkZZpZtl5/s-l500.webp,N,,,Y,N,4.01,8.74,12.75,2026-01-20,auction,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) PSA 9 Mint,$50.06,$5.99,"Sold Jan 20, 2026",pappas8622,New,https://www.ebay.com/itm/187949724716,https://i.ebayimg.com/images/g/EesAAeSwM7RpZuD1/s-l500.webp,Y,PSA,9,Y,N,50.06,5.99,56.05,2026-01-20,auction,False,True,PSA,9.0,457
DEREK JETER 1993 PINNACLE CARD #457,$6.50,$2.00,"Sold Jan 20, 2026",jiggster15,New,https://www.ebay.com/itm/187948427335,https://i.ebayimg.com/images/g/Ag0AAeSwknRpZma0/s-l500.webp,N,,,Y,N,6.5,2.0,8.5,2026-01-20,auction,False,False,,,457
Derek Jeter 1993 Score ROOKIE #457 New York Yankees,$8.00,$1.50,"Sold Jan 20, 2026",kardman11,New,https://www.ebay.com/itm/127612414074,https://i.ebayimg.com/images/g/23EAAeSwl29pYDSE/s-l500.webp,N,,,N,Y,8.0,1.5,9.5,2026-01-20,bin,True,False,,,457
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 Rookie RC HOF,$11.99,$1.32,"Sold Jan 19, 2026",luckettslion,New,https://www.ebay.com/itm/197824117295,https://i.ebayimg.com/images/g/L3wAAeSwMYBpB3R5/s-l500.webp,N,,,N,N,11.99,1.32,13.31,2026-01-19,bin,False,False,,,457
1993 Pinnacle Derek Jeter Rookie Draft Pick! PSA 9! New York Yankees! #457,$50.00,$7.95,"Sold Jan 19, 2026",thewolfof-32,New,https://www.ebay.com/itm/136960183514,https://i.ebayimg.com/images/g/80cAAeSwm6VpbTop/s-l500.webp,Y,PSA,9,N,N,50.0,7.95,57.95,2026-01-19,bin,False,True,PSA,9.0,457
DEREK JETER Oddball Insert & Regular issue YANKEES Baseball YOU CHOOSE,$1.00,$1.25,"Sold Jan 19, 2026",thogalas-0,New,https://www.ebay.com/itm/353713709816,https://i.ebayimg.com/images/g/7HcAAOSwXPJhYEpy/s-l500.webp,N,,,N,N,1.0,1.25,2.25,2026-01-19,bin,False,False,,,
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$8.99,$0.00,"Sold Jan 18, 2026",jbeasley4205,New,https://www.ebay.com/itm/277657921628,https://i.ebayimg.com/images/g/wCkAAeSwy8VpbVj4/s-l500.webp,N,,,N,N,8.99,0.0,8.99,2026-01-18,bin,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.97,$1.32,"Sold Jan 18, 2026",grasscat_37,New,https://www.ebay.com/itm/366133672953,https://i.ebayimg.com/images/g/yBUAAeSwJaZpbQ0K/s-l500.webp,N,,,N,Y,9.97,1.32,11.29,2026-01-18,bin,True,False,,,457
