price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,card_number_guess,grader_norm,grade_value,title_short,valuation_range,valuation_note,valuation_lane
22.0,5.0,27.0,2026-03-07,auction,False,,,,1991 Upper Deck - Short Print Michael Jordan #SP1 Chicago...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.5,1.32,20.82,2026-03-07,bin,True,,,,1991 Upper Deck - Short Print Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
4.25,2.99,7.24,2026-03-06,auction,False,,,,Upper Deck 1991 Michael Jordan #SP1 Chicago White Sox Sho...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
30.0,8.1,38.1,2026-03-06,bin,True,,,7.0,1991 Upper Deck Michael Jordan SP1 ECG 7 NM Rookie Card C...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
12.0,1.32,13.32,2026-03-06,bin,False,,,,Michael Jordan 1991 Upper Deck Baseball SP1 White Sox REA...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
18.0,1.15,19.15,2026-03-06,bin,False,,,,1991 Upper Deck Baseball - Michael Jordan #SP1 White Sox ...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
15.5,1.49,16.99,2026-03-06,auction,False,,,,1991 Upper Deck #SP1 Michael Jordan Chicago White Sox RC ...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
20.5,1.32,21.82,2026-03-06,auction,False,,,,1991 Upper Deck #SP1 Michael Jordan,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.99,3.0,22.99,2026-03-06,bin,True,,,,1991 Upper Deck Michael Jordan SP1 Short Print Baseball C...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
20.97,4.99,25.96,2026-03-06,bin,False,,,,1991 Upper Deck Short Print Michael Jordan #SP1 HOF 4g0,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
10.5,5.52,16.02,2026-03-06,auction,False,,,,1991 Upper Deck - Short Print Michael Jordan Legend #SP1 ...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
25.0,5.52,30.52,2026-03-06,bin,False,,,,1991 Upper Deck Michael Jordan SP1 Short Print Insert Chi...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
22.0,5.07,27.07,2026-03-06,auction,False,,,,1991 Upper Deck - Short Print Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
24.99,5.52,30.51,2026-03-06,bin,False,,,,1991 Upper Deck - Short Print Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
27.0,8.83,35.83,2026-03-06,bin,True,,,,1991 Upper Deck - Short Print Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
95.0,2.5,97.5,2026-03-06,bin,True,,,,1991 Upper Deck - Short Print Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
25.0,6.0,31.0,2026-03-06,bin,True,,,,1991 Upper Deck - Short Print Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
18.0,0.0,18.0,2026-03-05,bin,False,,,,Upper Deck Michael Jordan Sp1 Chicago White Sox Baseball ...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
20.0,1.15,21.15,2026-03-05,bin,False,,,,Michael Jordan 1991 Upper Deck RC Baseball SP1 Chicago Ro...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
21.13,12.75,33.88,2026-03-05,auction,False,,,,1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
51.0,5.4,56.4,2026-03-05,bin,True,,,,MICHAEL JORDAN - 1991 UPPER DECK BASEBALL CARD - #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
29.0,4.99,33.99,2026-03-05,auction,False,,,,1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.99,5.99,25.98,2026-03-05,bin,False,,,,1991 Upper Deck Michael Jordan Chicago White Sox #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
10.5,4.85,15.35,2026-03-05,auction,False,,,,1991 Upper Deck Michael Jordan SP1 Short Print Baseball C...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.99,1.32,21.31,2026-03-05,bin,True,,,,Upper Deck Michael Jordan Chicago White Sox #SP1 Short Pr...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
24.0,5.0,29.0,2026-03-05,bin,False,,,,1991 Upper Deck #SP1 Michael Jordan SP ROOKIE RC WHITE SOX,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.99,0.0,19.99,2026-03-05,bin,False,,,,Michael Jordan 1991 Upper Deck #SP1 Chicago White Sox,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
15.0,5.07,20.07,2026-03-05,bin,False,,,,1991 Upper Deck Michael Jordan Inserts Rookie RC #SP1 Whi...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.99,0.0,19.99,2026-03-05,bin,False,,,,Michael Jordan 1991 Upper Deck #SP1 Chicago White Sox,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
23.5,0.0,23.5,2026-03-05,auction,False,,,,Michael Jordan 1991 Upper Deck - Short Print #SP1 1st Bas...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.49,1.32,20.81,2026-03-05,bin,False,,,,1991 Upper Deck Michael Jordan RC Baseball SP1 Chicago Ro...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.99,1.32,21.31,2026-03-05,bin,False,,,,1991 Upper Deck - Short Print Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
15.5,5.2,20.7,2026-03-05,auction,False,,,,1991 Upper Deck - Short Print Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.98,7.7,27.68,2026-03-05,bin,False,,,,1991 Upper Deck Michael Jordan SP1 Chicago White Sox Shor...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
23.41,4.99,28.4,2026-03-05,bin,True,,,,1991 Upper Deck #SP1 Michael Jordan ICONIC Short Print,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.99,0.74,20.73,2026-03-05,bin,False,,,,1991 Upper Deck #SP1 Michael Jordan,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.99,1.32,21.31,2026-03-05,bin,False,,,,1991 Upper Deck Michael Jordan SP1 Insert Chicago White S...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
48.0,5.2,53.2,2026-03-05,bin,False,,,2.0,1991 UPPER DECK MICHAEL JORDAN 2 Two Pair ROOKIE BASEBALL...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
14.5,4.99,19.49,2026-03-04,auction,False,,,,1991 Upper Deck Short Print Michael Jordan #SP1 HOF,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
29.0,4.95,33.95,2026-03-04,auction,False,,,,1991 Upper Deck RC #SP1 MICHAEL JORDAN Rookie 🔥 MINT Base...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
23.0,0.0,23.0,2026-03-04,bin,False,,,,1991 Upper Deck - Short Print Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.5,1.5,21.0,2026-03-04,auction,False,,,,1991 Upper Deck #SP1 Michael Jordan ROOKIE MINT! White So...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
10.89,5.0,15.89,2026-03-04,auction,False,,,,1991 Upper Deck - Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
18.58,0.0,18.58,2026-03-04,auction,False,,,,Michael Jordan 1991 Upper Deck Baseball SHORT PRINT Inser...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.99,1.32,21.31,2026-03-04,bin,False,,,,1991 Upper Deck - Short Print Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.98,1.49,21.47,2026-03-04,bin,True,,,,Upper Deck Michael Jordan Chicago White Sox #SP1 Short Pr...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
19.99,1.32,21.31,2026-03-04,bin,True,,,,1991 Upper Deck - Short Print #SP1 Michael Jordan basebal...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
24.5,5.52,30.02,2026-03-04,auction,False,,,,1991 Upper Deck Michael Jordan Baseball Rookie SP1 Short ...,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
29.95,5.52,35.47,2026-03-04,bin,False,,,,1991 Upper Deck - Michael Jordan #SP1,$25-$112-$112,eBay Raw | Model B - Star / High Liquidity | 321 comps,eBay Raw
1100.0,20.0,1120.0,2026-03-17,auction,False,,PSA,10.0,1991 UPPER DECK #SP1 MICHAEL JORDAN WHITE SOX PSA 10,$981-$1072-$1072,eBay PSA 10 | Model B - Star / High Liquidity | 10 comps,eBay PSA 10
1200.0,5.99,1205.99,2026-03-17,bin,False,,PSA,10.0,1991 UD #SP1 MICHAEL JORDAN PSA 10,$981-$1072-$1072,eBay PSA 10 | Model B - Star / High Liquidity | 10 comps,eBay PSA 10
1049.99,12.48,1062.47,2026-03-16,bin,False,,PSA,10.0,1991 Upper Deck Michael Jordan #SP1 PSA 10 GEM MINT - RAR...,$981-$1072-$1072,eBay PSA 10 | Model B - Star / High Liquidity | 10 comps,eBay PSA 10
1100.0,5.0,1105.0,2026-03-15,auction,False,,PSA,10.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 10 SUPER COOL PSA 10,$981-$1072-$1072,eBay PSA 10 | Model B - Star / High Liquidity | 10 comps,eBay PSA 10
915.0,5.62,920.62,2026-03-14,auction,False,,PSA,10.0,1991 Upper Deck Michael Jordan SP1 Short Print Insert PSA...,$981-$1072-$1072,eBay PSA 10 | Model B - Star / High Liquidity | 10 comps,eBay PSA 10
880.0,18.0,898.0,2026-03-11,auction,False,,PSA,10.0,1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF...,$981-$1072-$1072,eBay PSA 10 | Model B - Star / High Liquidity | 10 comps,eBay PSA 10
900.0,5.16,905.16,2026-03-08,auction,False,,PSA,10.0,1991 Upper Deck Short Print Michael Jordan #SP1 PSA10 Gem...,$981-$1072-$1072,eBay PSA 10 | Model B - Star / High Liquidity | 10 comps,eBay PSA 10
889.0,5.99,894.99,2026-03-08,auction,False,,PSA,10.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 10,$981-$1072-$1072,eBay PSA 10 | Model B - Star / High Liquidity | 10 comps,eBay PSA 10
912.0,7.0,919.0,2026-03-08,auction,False,,PSA,10.0,1991 Upper Deck Baseball #SP1 MICHAEL JORDAN PSA 10 Gem M...,$981-$1072-$1072,eBay PSA 10 | Model B - Star / High Liquidity | 10 comps,eBay PSA 10
1036.0,5.99,1041.99,2026-03-08,auction,False,,PSA,10.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 10,$981-$1072-$1072,eBay PSA 10 | Model B - Star / High Liquidity | 10 comps,eBay PSA 10
103.67,5.5,109.17,2026-03-21,auction,False,,PSA,9.0,1991 Upper Deck #SP1 Michael Jordan Baseball (RC) fresh g...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
94.99,5.07,100.06,2026-03-21,bin,False,,PSA,9.0,1991 Upper Deck Michael Jordan #SP1 PSA 9 MINT,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
110.0,7.95,117.95,2026-03-20,bin,False,,PSA,9.0,1991 Upper Deck Michael Jordan #SP1 PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
95.0,5.55,100.55,2026-03-20,bin,False,,PSA,9.0,1991 Upper Deck Michael Jordan #SP1 PSA 9 MINT,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
125.0,5.2,130.2,2026-03-19,bin,False,,PSA,9.0,1991 Upper Deck Michael Jordan #SP1 PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
92.0,5.45,97.45,2026-03-19,auction,False,,PSA,9.0,1991 Upper Deck Michael Jordan SP1 PSA Mint 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.99,5.45,105.44,2026-03-19,bin,False,,PSA,9.0,Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Ro...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
100.0,5.52,105.52,2026-03-18,bin,False,,PSA,9.0,1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.99,5.45,105.44,2026-03-18,bin,False,,PSA,9.0,Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Ro...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
95.0,0.0,95.0,2026-03-18,bin,False,,PSA,9.0,1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
89.0,5.99,94.99,2026-03-17,bin,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.99,5.45,105.44,2026-03-17,bin,False,,PSA,9.0,Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Ro...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
115.0,5.99,120.99,2026-03-17,bin,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
95.0,0.0,95.0,2026-03-17,bin,False,,PSA,9.0,1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
125.0,0.0,125.0,2026-03-16,bin,False,,PSA,9.0,1991 Upper Deck #SP1 Michael Jordan PSA 9 HOF Chicago Whi...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
124.95,13.3,138.25,2026-03-16,bin,False,,PSA,9.0,Michael Jordan 1991 Upper Deck Rookie card #SP1 PSA MINT ...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
125.0,5.07,130.07,2026-03-16,bin,True,,PSA,9.0,1991 UPPER DECK SP1 MICHAEL JORDAN BASEBALL ROOKIE (RC) P...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
104.0,5.52,109.52,2026-03-16,bin,True,,PSA,9.0,Upper Deck 1991 Michael Jordan SP1 Chicago White Sox Shor...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
95.0,0.0,95.0,2026-03-16,bin,False,,PSA,9.0,1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
89.0,7.95,96.95,2026-03-16,auction,False,,PSA,9.0,1991 Upper Deck Michael Jordan #SP1 Short Print Baseball ...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
81.0,5.5,86.5,2026-03-16,auction,False,,PSA,9.0,1991 Upper Deck #SP1 Michael Jordan Chicago White Sox Bas...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.0,10.77,109.77,2026-03-16,bin,False,,PSA,9.0,1991 Upper Deck Michael Jordan #SP1 PSA 9 Chicago White Sox,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.99,6.99,106.98,2026-03-16,bin,False,,PSA,9.0,PSA 9 1991 Upper Deck #SP1 Michael Jordan Mint HOF Rookie...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
125.0,6.0,131.0,2026-03-16,bin,False,,PSA,9.0,1991 Upper Deck Michael Jordan #SP1 PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.0,10.77,109.77,2026-03-16,bin,False,,PSA,9.0,1991 Upper Deck Michael Jordan #SP1 PSA 9 Chicago White Sox,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
103.96,0.0,103.96,2026-03-15,bin,False,,PSA,9.0,1991 Upper Deck #SP1 Michael Jordan ROOKIE RC PSA 9 Grade...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
106.73,5.77,112.5,2026-03-15,auction,False,,PSA,9.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 9 and psa 8 inclu...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
80.0,5.0,85.0,2026-03-15,bin,False,,PSA,9.0,1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
105.0,0.0,105.0,2026-03-15,bin,True,,PSA,9.0,Upper Deck 1991 Short Print Insert Michael Jordan Chicago...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.99,0.0,99.99,2026-03-14,bin,True,,PSA,9.0,1991 UPPER DECK SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
98.0,5.2,103.2,2026-03-14,bin,False,,PSA,9.0,1991 UPPER DECK SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.99,6.0,105.99,2026-03-13,bin,False,,PSA,9.0,1991 Upper Deck #SP1 Michael Jordan psa 9 Mint HOF,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
94.94,5.99,100.93,2026-03-12,bin,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
95.0,5.99,100.99,2026-03-12,bin,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
90.0,4.99,94.99,2026-03-12,auction,False,,PSA,9.0,1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.99,5.45,105.44,2026-03-12,bin,True,,PSA,9.0,Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Ro...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.99,5.99,105.98,2026-03-11,bin,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.99,5.45,105.44,2026-03-11,bin,False,,PSA,9.0,Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Ro...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.99,8.99,108.98,2026-03-10,bin,False,,PSA,9.0,1991 Upper Deck Michael Jordan #SP1 Short Print Insert Ch...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
89.0,5.99,94.99,2026-03-10,auction,False,,PSA,9.0,1991 Upper Deck #SP1 Michael Jordan PSA 9 Mint,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
148.0,4.99,152.99,2026-03-10,bin,True,,PSA,9.0,PSA MINT 1991 Upper Deck #SP1 Michael AIR JORDAN Graded *...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
85.0,4.99,89.99,2026-03-10,auction,False,,PSA,9.0,1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
25.85,3.99,29.84,2026-03-10,auction,False,,PSA,9.0,1991 Upper Deck - Short Print Michael Jordan #SP1 Perfect...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
98.0,5.45,103.45,2026-03-10,auction,False,,PSA,9.0,1991 Upper Deck Michael Jordan SP1 PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
95.0,0.0,95.0,2026-03-10,bin,False,,PSA,9.0,1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
150.0,7.95,157.95,2026-03-10,bin,True,,PSA,9.0,1991 Upper Deck Baseball Michael Jordan #SP1 PSA 9 MINT C...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
100.0,5.07,105.07,2026-03-09,bin,False,,PSA,9.0,Upper Deck 1991 Michael Jordan Short Print Insert SP1 PSA...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
100.0,5.45,105.45,2026-03-09,bin,False,,PSA,9.0,1991 Upper Deck #SP1 Michael Jordan ROOKIE RC PSA 9 Grade...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
95.0,0.0,95.0,2026-03-09,bin,False,,PSA,9.0,1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
89.99,5.99,95.98,2026-03-09,bin,False,,PSA,9.0,1991 Upper Deck UD Michael Jordan #SP1 Rookie Baseball Ca...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
89.0,6.0,95.0,2026-03-08,auction,False,,PSA,9.0,MICHAEL JORDAN 1991 UPPER DECK BASEBALL SP1 CHICAGO WHITE...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
81.0,5.99,86.99,2026-03-08,auction,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
81.0,5.99,86.99,2026-03-08,auction,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
85.99,5.99,91.98,2026-03-08,auction,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
83.88,5.99,89.87,2026-03-08,auction,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
81.0,5.99,86.99,2026-03-08,auction,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
81.0,5.99,86.99,2026-03-08,auction,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
81.0,5.99,86.99,2026-03-08,auction,False,,PSA,9.0,1991 UD #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
98.0,5.99,103.99,2026-03-07,auction,False,,PSA,9.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
102.5,5.99,108.49,2026-03-07,auction,False,,PSA,9.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
91.0,4.99,95.99,2026-03-07,auction,False,,PSA,9.0,1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
84.02,0.0,84.02,2026-03-06,auction,False,,PSA,9.0,1991 upper deck michael jordan sp1 psa 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
99.0,4.88,103.88,2026-03-06,bin,True,,PSA,9.0,1991 Upper Deck - Michael Jordan - PSA 9 #SP1,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
89.89,5.25,95.14,2026-03-05,auction,False,,PSA,9.0,1991 UPPER DECK MICHAEL JORDAN #SP1 PSA 9,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
103.96,0.0,103.96,2026-03-05,bin,False,,PSA,9.0,1991 Upper Deck #SP1 Michael Jordan ROOKIE RC PSA 9 Grade...,$103-$106-$106,eBay PSA 9 | Model B - Star / High Liquidity | 65 comps,eBay PSA 9
69.95,0.0,69.95,2026-03-12,bin,False,,PSA,8.5,1991 Upper Deck Michael Jordan #SP1 PSA NM-MT+ 8.5,$70-$63-$63,eBay PSA 8.5 | Model B - Star / High Liquidity | 1 comp,eBay PSA 8.5
42.0,4.99,46.99,2026-03-21,auction,False,,PSA,8.0,1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
