title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
1991 Fleer Update #U-62 Ivan Rodriguez PSA 10 HOF (RC),$32.00,$4.99,"Sold Mar 16, 2026",sullivanscountry-store,New,https://www.ebay.com/itm/167961845183,Y,PSA,10,N,N,32.0,4.99,36.99,2026-03-16,bin,False,True,PSA,10.0,62
"1991 Fleer #710 Ken Griffey, Jr / Barry Bonds) BASEBALL Mariners",$3.00,$0.00,"Sold Mar 16, 2026",dellcards,New,https://www.ebay.com/itm/197747082469,N,,,N,N,3.0,0.0,3.0,2026-03-16,bin,False,True,,,710
1991 FLEER #1 KIRBY PUCKETT PRO-VISIONS MINNESOTA TWINS,$1.79,$0.00,"Sold Mar 16, 2026",candmcollect,New,https://www.ebay.com/itm/206108146593,N,,,N,Y,1.79,0.0,1.79,2026-03-16,bin,True,False,,1.0,
1991 Fleer Pro-visions insert set * Cards 1-4* Henderson/Bonds/ Sandberg,$11.99,$0.00,"Sold Mar 16, 2026",tradejakestore,New,https://www.ebay.com/itm/177145726211,N,,,N,N,11.99,0.0,11.99,2026-03-16,bin,False,False,,1.0,
1991 Fleer - Pro-Vision Jose Canseco #6,$12.99,$5.20,"Sold Mar 16, 2026",cardyboyz,New,https://www.ebay.com/itm/317987384990,N,,,Y,N,12.99,5.2,18.19,2026-03-16,auction,False,False,,6.0,
1991 Fleer Ultra Frank Thomas #85 PSA8,$9.99,$4.50,"Sold Mar 16, 2026",indiexboycards,New,https://www.ebay.com/itm/205039086452,Y,PSA,8,N,N,9.99,4.5,14.49,2026-03-16,bin,False,True,PSA,8.0,85
Mark Lemke Autographed 1991 Fleer Card #696 Atlanta Braves,$13.99,$1.32,"Sold Mar 16, 2026",jaimrees0,New,https://www.ebay.com/itm/277347750155,N,,,N,Y,13.99,1.32,15.31,2026-03-16,bin,True,False,,,696
ALAN TRAMMELL Oddball Insert & Regular issue TIGERS Baseball YOU CHOOSE,$1.00,$1.25,"Sold Mar 16, 2026",thogalas-0,New,https://www.ebay.com/itm/353727821636,N,,,N,N,1.0,1.25,2.25,2026-03-16,bin,False,False,,,
1991 Fleer - Rare Factory Set Pro-Vision Dave Stewart #4 - High Grade,$3.95,$0.00,"Sold Mar 16, 2026",willo44,New,https://www.ebay.com/itm/389734211395,N,,,N,Y,3.95,0.0,3.95,2026-03-16,bin,True,False,,4.0,
1991 Fleer Baseball Rickey Henderson Oakland Athletics Pro-Vision Insert #2 of 4,$1.99,$0.50,"Sold Mar 16, 2026",aj16miz,New,https://www.ebay.com/itm/236686116659,N,,,N,Y,1.99,0.5,2.49,2026-03-16,bin,True,False,,2.0,
1991 Fleer - Pro Vision Ryne Sandberg #3 Factory Set,$2.50,$0.00,"Sold Mar 16, 2026",annrosesportscards,New,https://www.ebay.com/itm/336410606716,N,,,N,Y,2.5,0.0,2.5,2026-03-16,bin,True,False,,3.0,
Dave Anderson 1991 Topps 40th Anniversary & 1991 Fleer Baseball - Giants,$0.99,$0.95,"Sold Mar 16, 2026",sportscardsandcollectiblesusa,New,https://www.ebay.com/itm/335619530935,N,,,N,N,0.99,0.95,1.94,2026-03-16,bin,False,False,,,
1991 FLEER ULTRA UPDATE JUAN GONZALEZ TEXAS RANGERS CARD #U-55!!!!!!!,$1.58,$0.00,"Sold Mar 16, 2026",mlrhode8ifu,New,https://www.ebay.com/itm/167515671138,N,,,N,N,1.58,0.0,1.58,2026-03-16,bin,False,False,,,55
1991 Fleer Ultra Update - Mike Mussina #U-4 (RC),$2.49,$1.36,"Sold Mar 16, 2026",lattacards,New,https://www.ebay.com/itm/168144387748,N,,,N,N,2.49,1.36,3.85,2026-03-16,bin,False,False,,4.0,
Don Mattingly Baseball Cards **You Pick** Yankees HOF. Revised 11/21,$1.39,$0.19,"Sold Mar 16, 2026",bezimm_59,New,https://www.ebay.com/itm/404272657294,N,,,N,N,1.39,0.19,1.58,2026-03-16,bin,False,False,,,11
Barry Bonds Baseball Cards ***You Pick*** Pirates / Giants Revised 11/21,$1.29,$0.19,"Sold Mar 16, 2026",bezimm_59,New,https://www.ebay.com/itm/404270869327,N,,,N,N,1.29,0.19,1.48,2026-03-16,bin,False,False,,,11
ROGER CLEMENS Baseball Cards ***You Pick*** Red Sox / Yankees. Revised 11/21,$1.39,$0.19,"Sold Mar 16, 2026",bezimm_59,New,https://www.ebay.com/itm/404729876966,N,,,N,N,1.39,0.19,1.58,2026-03-16,bin,False,False,,,11
JOSE CANSECO Baseball Card Pick Any Inserts SP Rookie RC NM or Better 1986-2000,$0.99,$0.00,"Sold Mar 16, 2026",primer454,New,https://www.ebay.com/itm/284188068226,N,,,N,N,0.99,0.0,0.99,2026-03-16,bin,False,False,,,
1991 Fleer Pro-Visions #11 Don Mattingly PSA 8 NM-MT Yankees,$15.00,$5.20,"Sold Mar 16, 2026",sea-4401,New,https://www.ebay.com/itm/157730752627,Y,PSA,8,Y,N,15.0,5.2,20.2,2026-03-16,auction,False,True,PSA,8.0,11
"Dwight Gooden MEGA SALE - You Pick - Inserts, Base Set - Mets, Yankees - HOF",$0.99,$0.00,"Sold Mar 16, 2026",maple_city_card_corner,New,https://www.ebay.com/itm/274981165601,N,,,N,N,0.99,0.0,0.99,2026-03-16,bin,False,False,,,
Charles Nagy Cleveland Indians Signed Auto 1991 Fleer Card #U-20 ~ COA,$3.95,$0.84,"Sold Mar 16, 2026",squeaksfarm,New,https://www.ebay.com/itm/325799239852,N,,,N,Y,3.95,0.84,4.79,2026-03-16,bin,True,False,,,20
Brook Jacoby Cleveland Indians Signed Auto 1991 Fleer Card #369 ~ COA,$2.95,$0.84,"Sold Mar 16, 2026",squeaksfarm,New,https://www.ebay.com/itm/325799223665,N,,,N,Y,2.95,0.84,3.79,2026-03-16,bin,True,False,,,369
1991 FLEER ULTRA UPDATE PAUL GIBSON AUTOGRAPH SIGNED AUTO #U-23 DETROIT TIGERS,$7.95,$0.00,"Sold Mar 16, 2026",dansbbcards1988,New,https://www.ebay.com/itm/358206955326,N,,,N,N,7.95,0.0,7.95,2026-03-16,bin,False,False,,,23
Signed 1991 Fleer Ultra - Joe Girardi #60,$7.99,$1.30,"Sold Mar 16, 2026",penguinblewis,New,https://www.ebay.com/itm/205989038833,N,,,N,N,7.99,1.3,9.29,2026-03-16,bin,False,False,,,60
Darryl Strawberry MEGA SALE - You Pick - Base Set and Inserts - Mets - HOF,$0.99,$0.00,"Sold Mar 16, 2026",maple_city_card_corner,New,https://www.ebay.com/itm/275017569205,N,,,N,N,0.99,0.0,0.99,2026-03-16,bin,False,False,,,
(5) Todd Van Poppel 1991 Upper Deck Rookie Card RC Donruss Score 1992 Fleer A's,$6.98,$0.00,"Sold Mar 16, 2026",,New,https://www.ebay.com/itm/298024259402,N,,,N,N,6.98,0.0,6.98,2026-03-16,bin,False,False,,5.0,
1991 KIRBY PUCKETT ULTRA #195 PSA 6 MINNESOTA TWINS HOF - TOUGH GRADE,$9.00,$0.99,"Sold Mar 16, 2026",thepharmacycollectibles,New,https://www.ebay.com/itm/227147850052,Y,PSA,6,N,Y,9.0,0.99,9.99,2026-03-16,bin,True,True,PSA,6.0,195
Mark McGwire A's Signed Autograph Auto 1991 Fleer Pro-Visions Card # 4,$179.00,$5.52,"Sold Mar 16, 2026",freib,New,https://www.ebay.com/itm/256602481369,N,,,N,N,179.0,5.52,184.52,2026-03-16,bin,False,False,,4.0,
1991 Fleer - Pro-Vision Bo Jackson #5 Kansas City Royals - 5d,$3.00,$0.74,"Sold Mar 16, 2026",rhtroost1,New,https://www.ebay.com/itm/227251743519,N,,,N,N,3.0,0.74,3.74,2026-03-16,bin,False,False,,5.0,5D
Ryne Sandberg RYNO Chicago Cubs 2B Hall Of Fame Many Oddballs WOW YOU PICK,$3.99,$1.00,"Sold Feb 16, 2026",woo-bay,New,https://www.ebay.com/itm/227218207834,N,,,N,N,3.99,1.0,4.99,2026-02-16,bin,False,False,,,2B
1991 Fleer Baseball Cards #'s 1-250 You Pick NMMT + Free Shipping!,$0.99,$0.00,"Sold Mar 16, 2026",lennyscards,New,https://www.ebay.com/itm/317908701077,N,,,N,N,0.99,0.0,0.99,2026-03-16,bin,False,False,,1.0,250
1987-1991 Fleer Baseball Team Logo Stickers / U Pick Your Cards / Buy4+ Save50%,$0.99,$0.89,"Sold Mar 16, 2026",eclectic_eden,New,https://www.ebay.com/itm/174840455978,N,,,N,N,0.99,0.89,1.88,2026-03-16,bin,False,False,,,
KEN GRIFFEY JR. cards (1989-1992) SEATTLE MARINERS ~You Pick~,$1.00,$1.50,"Sold Mar 16, 2026",nerdysportsgirl24,New,https://www.ebay.com/itm/296762899433,N,,,N,N,1.0,1.5,2.5,2026-03-16,bin,False,False,,,
1991 Fleer Baseball - Pick Choose Your Cards #601-720,$0.99,$0.75,"Sold Mar 16, 2026",focusedongaming,New,https://www.ebay.com/itm/293612394610,N,,,N,N,0.99,0.75,1.74,2026-03-16,bin,False,False,,,601
1991 Fleer Baseball - Pick Choose Your Cards #1-200,$0.99,$0.75,"Sold Mar 16, 2026",focusedongaming,New,https://www.ebay.com/itm/362994459647,N,,,N,N,0.99,0.75,1.74,2026-03-16,bin,False,False,,1.0,200
1991 Fleer Baseball - Pick Choose Your Cards #401-600,$0.99,$0.50,"Sold Mar 16, 2026",focusedongaming,New,https://www.ebay.com/itm/293612285906,N,,,N,N,0.99,0.5,1.49,2026-03-16,bin,False,False,,,401
1991 Fleer - Rare Factory Set Pro-Vision Rickey Henderson #2 - High Grade,$3.95,$0.00,"Sold Mar 16, 2026",willo44,New,https://www.ebay.com/itm/389734211424,N,,,N,Y,3.95,0.0,3.95,2026-03-16,bin,True,False,,2.0,
Roger Clemens Eric Davis 1991 Fleer ERROR Pro Visions MISCUT RARE ODDBALL,$4.99,$1.00,"Sold Mar 16, 2026",woo-bay,New,https://www.ebay.com/itm/227226546549,N,,,N,N,4.99,1.0,5.99,2026-03-16,bin,False,False,,,
Ruben Sierra Mark McGwire 1991 Fleer ERROR Pro Visions MISCUT ODDBALL,$8.99,$1.00,"Sold Mar 16, 2026",woo-bay,New,https://www.ebay.com/itm/227243427748,N,,,N,N,8.99,1.0,9.99,2026-03-16,bin,False,False,,,
1991 FLEER BASEBALL 'PRO VISION ILLUSTRATIONS - YOU PICK,$1.79,$0.00,"Sold Mar 16, 2026",carcards,New,https://www.ebay.com/itm/317955472228,N,,,N,N,1.79,0.0,1.79,2026-03-16,bin,False,False,,,
Ruben Sierra Mark McGwire 1991 Fleer Pro Visions Miscut Baseball Card,$6.95,$1.25,"Sold Mar 16, 2026",stackingchips,New,https://www.ebay.com/itm/287117178036,N,,,N,N,6.95,1.25,8.2,2026-03-16,bin,False,False,,,
1991 Fleer - #467 Jeff Ballard,$1.55,$0.00,"Sold Mar 15, 2026",55cardking,New,https://www.ebay.com/itm/137035130983,N,,,N,Y,1.55,0.0,1.55,2026-03-15,bin,True,False,,,467
1991 FLEER PRO-VISION #9 ROGER CLEMENS PSA 9,$64.99,$5.99,"Sold Mar 15, 2026",psa,New,https://www.ebay.com/itm/298124070433,Y,PSA,9,N,N,64.99,5.99,70.98,2026-03-15,bin,False,True,PSA,9.0,
Dave Winfield 1991 Fleer #329 Angels MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/397696743586,N,,,Y,N,0.06,0.0,0.06,2026-03-15,auction,False,False,,,329
Alan Trammell 1991 Fleer #355 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.38,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/397696743253,N,,,Y,N,0.38,0.0,0.38,2026-03-15,auction,False,False,,,355
1991 Fleer - Pro-Visions #5 Bo Jackson,$1.99,$0.78,"Sold Mar 15, 2026",mrhigherlevel,New,https://www.ebay.com/itm/389733987044,N,,,N,N,1.99,0.78,2.77,2026-03-15,bin,False,False,,5.0,
1991 Fleer Baseball Ken Griffey Jr Base #450 Seattle Mariners,$0.99,$1.03,"Sold Mar 15, 2026",bbwcardsandcoins,New,https://www.ebay.com/itm/377019602738,N,,,Y,N,0.99,1.03,2.02,2026-03-15,auction,False,False,,,450
1991 Fleer Don Mattingly #11 Pro-Vision New York Yankees Baseball Card,$0.01,$1.32,"Sold Mar 15, 2026",richardv65,New,https://www.ebay.com/itm/406748963895,N,,,Y,N,0.01,1.32,1.33,2026-03-15,auction,False,False,,,11
MICHAEL JORDAN Basketball Singles & Inserts (With Pictures) / You Pick The Cards,$1.95,$2.00,"Sold Mar 15, 2026",mags3030,New,https://www.ebay.com/itm/376771602154,N,,,N,N,1.95,2.0,3.95,2026-03-15,bin,False,False,,,
1991 Fleer - #718 Checklist,$1.55,$0.00,"Sold Mar 15, 2026",55cardking,New,https://www.ebay.com/itm/137035130929,N,,,N,Y,1.55,0.0,1.55,2026-03-15,bin,True,False,,,718
Fleer 91 Baseball Trading Card Box,$30.00,$7.52,"Sold Mar 15, 2026",soabass-35,New,https://www.ebay.com/itm/314914841545,N,,,N,Y,30.0,7.52,37.52,2026-03-15,bin,True,False,,,91
Vintage 1991 ULTRA GOLD #1 BARRY BONDS Pittsburgh Pirates,$0.99,$1.99,"Sold Mar 15, 2026",mattmoneyy_72,New,https://www.ebay.com/itm/389718303750,N,,,Y,N,0.99,1.99,2.98,2026-03-15,auction,False,True,TAG,1.0,
Eddie Murray 1991 Fleer #214 Dodgers MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/397696743235,N,,,Y,N,0.06,0.0,0.06,2026-03-15,auction,False,False,,,214
Mookie Wilson 1991 Fleer #192 Blue Jays MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/277790193110,N,,,Y,N,0.01,0.0,0.01,2026-03-15,auction,False,False,,,192
"1991 Fleer ""Second Generation Stars"" #710 KEN GRIFFEY JR / BARRY BONDS 🔥 MINT",$3.00,$4.95,"Sold Mar 15, 2026",va-979010,New,https://www.ebay.com/itm/177916814891,N,,,Y,N,3.0,4.95,7.95,2026-03-15,auction,False,True,,,710
1991 Fleer #455 Randy Johnson,$1.99,$0.00,"Sold Mar 15, 2026",cs4_direct,New,https://www.ebay.com/itm/156676823820,N,,,N,N,1.99,0.0,1.99,2026-03-15,bin,False,False,,,455
1991 Fleer Ultra Barry Bonds #391 Pirates BGS 8.5,$3.01,$4.99,"Sold Mar 15, 2026",dcsports87,New,https://www.ebay.com/itm/127730835403,Y,BGS,8.5,Y,N,3.01,4.99,8.0,2026-03-15,auction,False,True,BGS,8.5,391
Lee Smith 1991 Fleer #645 Cardinals MLB READ FREE SHIPPING AutographDen,$0.24,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/277790193820,N,,,Y,N,0.24,0.0,0.24,2026-03-15,auction,False,False,,,645
Bo Jackson Baseball 1986-1991 You Pick,$1.50,$0.00,"Sold Mar 15, 2026",swhre56,New,https://www.ebay.com/itm/236270908200,N,,,N,N,1.5,0.0,1.5,2026-03-15,bin,False,False,,,
BRETT FAVRE ROOKIE CARD 1991 Fleer Ultra RC Football GREEN BAY PACKERS Farve HOF,$2.25,$2.99,"Sold Mar 15, 2026",cbiv1979,New,https://www.ebay.com/itm/389727532299,N,,,Y,N,2.25,2.99,5.24,2026-03-15,auction,False,False,,,
Ken Griffey Jr. 1991 Fleer #450 Seattle Mariners,$1.65,$0.00,"Sold Mar 15, 2026",kingfisher_collection,New,https://www.ebay.com/itm/298107227514,N,,,N,N,1.65,0.0,1.65,2026-03-15,bin,False,False,,,450
1991 Fleer Ultra Barry Bonds Team Ultra Gold #1 Pirates BGS 8.5,$5.50,$4.99,"Sold Mar 15, 2026",dcsports87,New,https://www.ebay.com/itm/377022727963,Y,BGS,8.5,Y,N,5.5,4.99,10.49,2026-03-15,auction,False,True,BGS,8.5,
1991 Fleer - Jose Canseco #5,$0.06,$0.00,"Sold Mar 15, 2026",sportsc8580,New,https://www.ebay.com/itm/389705431707,N,,,Y,N,0.06,0.0,0.06,2026-03-15,auction,False,False,,5.0,
1991 Fleer #4 Dave Stewart Pro-Visions Factory C,$3.00,$0.00,"Sold Mar 15, 2026",resellish,New,https://www.ebay.com/itm/147200098103,N,,,N,Y,3.0,0.0,3.0,2026-03-15,bin,True,False,,4.0,
Rickey Henderson 1991 Fleer Pro Vision #2 of 4 Insert Card Oakland Athletics,$2.76,$1.00,"Sold Mar 15, 2026",muckmoon,New,https://www.ebay.com/itm/206118174651,N,,,Y,N,2.76,1.0,3.76,2026-03-15,auction,False,False,,2.0,
Tim McIntosh 1991 Fleer #589 Milwaukee Brewers Auto Autographed Signed MLB Card,$2.95,$0.74,"Sold Mar 15, 2026",bdbsports,New,https://www.ebay.com/itm/317658194152,N,,,N,N,2.95,0.74,3.69,2026-03-15,bin,False,False,,,589
Tom Edens 1991 Fleer #582 Milwaukee Brewers Auto Autographed Signed MLB Card,$2.95,$0.69,"Sold Mar 15, 2026",bdbsports,New,https://www.ebay.com/itm/316148230405,N,,,N,N,2.95,0.69,3.64,2026-03-15,bin,False,False,,,582
1991 Fleer - Pro-Vision Roger Clemens #9,$1.61,$0.00,"Sold Mar 15, 2026",peterboris3,New,https://www.ebay.com/itm/157751958782,N,,,N,Y,1.61,0.0,1.61,2026-03-15,bin,True,False,,9.0,
Ryne Sandberg 1991 Fleer Pro Visions #3 of 4 Insert Card Chicago Cubs,$0.99,$1.25,"Sold Mar 15, 2026",muckmoon,New,https://www.ebay.com/itm/206118165694,N,,,Y,N,0.99,1.25,2.24,2026-03-15,auction,False,False,,3.0,
1991 Fleer - Factory Set Pro-Vision Barry Bonds #1,$3.99,$1.03,"Sold Mar 15, 2026",adwood88,New,https://www.ebay.com/itm/257399509429,N,,,N,N,3.99,1.03,5.02,2026-03-15,bin,False,False,,1.0,
1991 Fleer - Pro-Vision Jose Canseco #6,$1.29,$0.74,"Sold Mar 15, 2026",so-flo-sales,New,https://www.ebay.com/itm/137135728352,N,,,N,Y,1.29,0.74,2.03,2026-03-15,bin,True,False,,6.0,
Ramon Martinez 1991 Ultra Ultra Team (Ultra Gold) #7 Los Angeles Dodgers,$1.75,$0.00,"Sold Mar 15, 2026",pbrmsr,New,https://www.ebay.com/itm/286544315885,N,,,N,Y,1.75,0.0,1.75,2026-03-15,bin,True,False,,7.0,
Kirby Puckett 1991 Ultra Ultra Team (Ultra Gold) #8 Minnesota Twins,$1.75,$0.00,"Sold Mar 15, 2026",pbrmsr,New,https://www.ebay.com/itm/286544315920,N,,,N,Y,1.75,0.0,1.75,2026-03-15,bin,True,False,,8.0,
Ken Griffey Jr. 1991 Fleer Ultra Team #4 Seattle Mariners,$1.89,$0.00,"Sold Mar 15, 2026",kingfisher_collection,New,https://www.ebay.com/itm/297929269236,N,,,N,N,1.89,0.0,1.89,2026-03-15,bin,False,False,,4.0,
1991 B.B. Cards Magazine #65 PSA 10 Triple Terrors - McGwire /Canseco /Fielder,$102.50,$0.00,"Sold Mar 15, 2026",divertic,New,https://www.ebay.com/itm/137105506384,Y,PSA,10,Y,N,102.5,0.0,102.5,2026-03-15,auction,False,True,PSA,10.0,65
1991 Fleer Ultra Team Rickey Henderson #5 Oakland Athletics,$1.09,$0.00,"Sold Mar 15, 2026",tford107175ktg,New,https://www.ebay.com/itm/374689754004,N,,,N,Y,1.09,0.0,1.09,2026-03-15,bin,True,False,,5.0,
1991 Fleer Frank Thomas RC Rookie #138 White Sox,$0.99,$4.99,"Sold Mar 15, 2026",dcsports87,New,https://www.ebay.com/itm/127731488717,N,,,Y,N,0.99,4.99,5.98,2026-03-15,auction,False,False,,,138
KEN GRIFFEY JR. Cards ***YOU PICK*** SEATTLE MARINERS,$1.00,$0.00,"Sold Mar 15, 2026",big_dans_cards,New,https://www.ebay.com/itm/127320245553,N,,,N,N,1.0,0.0,1.0,2026-03-15,bin,False,False,,,
1991 Fleer Ultra Ken Griffey Jr #4 Team Ultra Gold PSA 10 GEM MINT LOW POP 54!,$208.50,$7.00,"Sold Mar 15, 2026",junk_in_our_trunk,New,https://www.ebay.com/itm/377014779166,Y,PSA,10,Y,N,208.5,7.0,215.5,2026-03-15,auction,False,True,PSA,10.0,54
1991 Fleer Ultra Ken Griffey Jr. #336 Mariners,$2.76,$4.99,"Sold Mar 15, 2026",dcsports87,New,https://www.ebay.com/itm/127731485023,N,,,Y,N,2.76,4.99,7.75,2026-03-15,auction,False,False,,,336
1991 Fleer Ken Griffey Jr. #450 Mariners,$1.04,$4.99,"Sold Mar 15, 2026",dcsports87,New,https://www.ebay.com/itm/377023445376,N,,,Y,N,1.04,4.99,6.03,2026-03-15,auction,False,False,,,450
"1991 FLEER #7 KEN GRIFFEY JR ALL STAR GRADED SGC 9 MINT HOF ""THE KID""",$19.99,$5.00,"Sold Mar 15, 2026",rookieboy,New,https://www.ebay.com/itm/267581678644,Y,SGC,9,N,N,19.99,5.0,24.99,2026-03-15,bin,False,True,SGC,9.0,
1991 Fleer - Pro-Vision Mark McGwire #4,$1.00,$1.32,"Sold Mar 15, 2026",shu_3585,New,https://www.ebay.com/itm/377019189722,N,,,Y,N,1.0,1.32,2.32,2026-03-15,auction,False,False,,4.0,
Jack Morris 1991 Fleer #343 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.40,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/397696743592,N,,,Y,N,0.4,0.0,0.4,2026-03-15,auction,False,False,,,343
"1991 Ultra Update #U-58 Ivan Pudge Rodriguez PSA 8 NM-MT HOF, (HUCK’S)",$10.99,$3.99,"Sold Mar 15, 2026",huckscards,New,https://www.ebay.com/itm/186794112061,Y,PSA,8,N,N,10.99,3.99,14.98,2026-03-15,bin,False,True,PSA,8.0,58
1991 Ultra Update #U-4 Mike Mussina Orioles PSA 8 NM-MT 0336,$9.00,$5.99,"Sold Mar 15, 2026",mantlerulz,New,https://www.ebay.com/itm/336421036908,Y,PSA,8,N,N,9.0,5.99,14.99,2026-03-15,bin,False,True,PSA,8.0,
1991 Fleer Ultra Team Bo Jackson #6 of 10 Royals,$1.50,$0.99,"Sold Mar 15, 2026",bubba.brown,New,https://www.ebay.com/itm/366256618262,N,,,Y,N,1.5,0.99,2.49,2026-03-15,auction,False,True,,6.0,
1991 Fleer Update #49 Bernie Williams - BB,$0.99,$1.50,"Sold Mar 15, 2026",1967dew,New,https://www.ebay.com/itm/236544967689,N,,,N,N,0.99,1.5,2.49,2026-03-15,bin,False,False,,,49
1991 Fleer - Ken Griffey Jr #450,$0.99,$1.32,"Sold Mar 15, 2026",scubastevecards,New,https://www.ebay.com/itm/198166733155,N,,,Y,N,0.99,1.32,2.31,2026-03-15,auction,False,False,,,450
1990 Fleer Ken Griffey Jr. Barry Bonds Second Generation Stars #710 HOF,$1.50,$3.00,"Sold Mar 15, 2026",billiard_the_kid,New,https://www.ebay.com/itm/188062143430,N,,,N,Y,1.5,3.0,4.5,2026-03-15,bin,True,True,,,710
1991 Fleer Team Logo Stickers Detroit Tigers 2,$0.99,$0.99,"Sold Mar 15, 2026",bitwbreaks,New,https://www.ebay.com/itm/125630480480,N,,,N,N,0.99,0.99,1.98,2026-03-15,bin,False,False,,2.0,
1991 Fleer - Factory Set Exclusive Pro-Vision Ryne Sandberg #3 - HOF NM,$3.24,$0.00,"Sold Mar 15, 2026",jebu-991499,New,https://www.ebay.com/itm/137037609042,N,,,N,N,3.24,0.0,3.24,2026-03-15,bin,False,False,,3.0,
1991 Fleer - Pro-Vision Mark McGwire #4,$5.00,$5.20,"Sold Mar 15, 2026",boxmanlife,New,https://www.ebay.com/itm/406748280681,N,,,Y,N,5.0,5.2,10.2,2026-03-15,auction,False,False,,4.0,
1991 Ultra #4 Ken Griffey Jr. Ultra Team (Ultra Gold),$2.00,$0.00,"Sold Mar 15, 2026",blackandgold1970_7,New,https://www.ebay.com/itm/157425197518,N,,,N,Y,2.0,0.0,2.0,2026-03-15,bin,True,False,,4.0,
1991 Fleer - Ken Griffey Jr #450,$1.50,$0.00,"Sold Mar 15, 2026",ncny23,New,https://www.ebay.com/itm/277791068451,N,,,N,N,1.5,0.0,1.5,2026-03-15,bin,False,False,,,450
1991 Fleer #455 Randy Johnson,$1.19,$0.00,"Sold Mar 15, 2026",aus-158089,New,https://www.ebay.com/itm/397507199198,N,,,N,N,1.19,0.0,1.19,2026-03-15,bin,False,False,,,455
1991 Fleer Ultra - Ultra Team Ken Griffey Jr #4,$1.00,$2.00,"Sold Mar 15, 2026",atlascards81,New,https://www.ebay.com/itm/257396627501,N,,,Y,N,1.0,2.0,3.0,2026-03-15,auction,False,False,,4.0,
1991 Fleer Pro-Visions Baseball Cards Complete Your Set You U Pick,$1.25,$1.25,"Sold Mar 15, 2026",mugsfrank,New,https://www.ebay.com/itm/294883081467,N,,,N,N,1.25,1.25,2.5,2026-03-15,bin,False,False,,,
"1991 Fleer - Ken Griffey Jr, Barry Bonds #710",$0.99,$2.00,"Sold Mar 15, 2026",jshoney,New,https://www.ebay.com/itm/366256291365,N,,,Y,N,0.99,2.0,2.99,2026-03-15,auction,False,True,,,710
Mark McGwire - 1991 Fleer #17 - Oakland Athletics Baseball Card,$1.97,$0.00,"Sold Sep 12, 2025",funcent-66,New,https://www.ebay.com/itm/286767630617,N,,,N,N,1.97,0.0,1.97,2025-09-12,bin,False,False,,,17
"KEN GRIFFEY JR., 1991 FLEER ULTRA TEAM #4 of 10 NM",$0.25,$2.00,"Sold Mar 15, 2026",rock_hounds,New,https://www.ebay.com/itm/287182186987,N,,,Y,N,0.25,2.0,2.25,2026-03-15,auction,False,True,,4.0,
1991 Fleer Pro-Vision #3 Ruben Sierra PSA 8,$9.38,$5.07,"Sold Mar 15, 2026",u1alift,New,https://www.ebay.com/itm/168216021214,Y,PSA,8,Y,N,9.38,5.07,14.45,2026-03-15,auction,False,True,PSA,8.0,
Roger Clemens 1991 Fleer #9 Pro-Visions,$1.99,$1.00,"Sold Mar 15, 2026",gabeon,New,https://www.ebay.com/itm/236677886695,N,,,N,Y,1.99,1.0,2.99,2026-03-15,bin,True,False,,9.0,
Kirby Puckett 1991 Fleer #1 Pro-Visions HOF,$1.66,$1.00,"Sold Mar 15, 2026",gabeon,New,https://www.ebay.com/itm/236590597648,N,,,N,Y,1.66,1.0,2.66,2026-03-15,bin,True,False,,1.0,
Lee Smith 1991 Fleer #645 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/397696745646,N,,,Y,N,0.01,0.0,0.01,2026-03-15,auction,False,False,,,645
Pat Zachry 1981 Fleer Baseball Card #334 New York Mets + Fast Free Ship,$1.55,$0.00,"Sold Mar 15, 2026",55cardking,New,https://www.ebay.com/itm/137110588322,N,,,N,Y,1.55,0.0,1.55,2026-03-15,bin,True,False,,,334
1991 Fleer Baseball Singles #250-499. You Pick. NM,$0.99,$0.00,"Sold Mar 15, 2026",stingraycards,New,https://www.ebay.com/itm/176928047768,N,,,N,N,0.99,0.0,0.99,2026-03-15,bin,False,False,,,250
Barry Bonds 1991 Fleer #33 Pirates MLB READ FREE SHIPPING AutographDen,$0.33,$0.00,"Sold Mar 15, 2026",autographden,New,https://www.ebay.com/itm/277790193382,N,,,Y,N,0.33,0.0,0.33,2026-03-15,auction,False,False,,,33
