title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url
1991 CAL RIPKEN JR STADIUM CLUB MEMBERS ONLY 2ND CAREER MVP AWARD CARD,$0.64,"Sold Feb 15, 2026",N,,,Y,N,$0.00,gb89953qy3,New,https://www.ebay.com/itm/366191040425
1991 STADIUM CLUB MEMBERS ONLY #NNO RICKEY HENDERSON OAKLAND A'S,$1.75,"Sold Feb 15, 2026",N,,,N,N,$0.00,topps55,New,https://www.ebay.com/itm/236560046201
Cal Ripken Jr Base/Inserts - You Pick - $2.00 or 2 Card Minimum,$2.00,"Sold Feb 15, 2026",N,,,N,N,$0.00,disabled_vet,New,https://www.ebay.com/itm/115573052463
1991 Topps Stadium Club Members Only - Roger Clemens,$1.99,"Sold Feb 14, 2026",N,,,N,N,$0.00,actual_idiots-27,New,https://www.ebay.com/itm/147063684943
1991 Topps Stadium Club Members Only - Baltimore Orioles No Hitter,$1.49,"Sold Jan 21, 2026",N,,,N,N,$1.03,sigpiryno,New,https://www.ebay.com/itm/116902118564
1993 Stadium club II Ken Griffey Jr/Darryl Strawberry Inserts-Members Only PSA 7,$8.50,"Sold Feb 14, 2026",Y,PSA,7,Y,N,$5.50,shamdog22,New,https://www.ebay.com/itm/298009740165
1991 STADIUM CLUB MEMBERS ONLY #NNO RICKEY HENDERSON OAKLAND A'S,$1.75,"Sold Feb 13, 2026",N,,,N,N,$0.00,topps55,New,https://www.ebay.com/itm/277621306122
Jeff Bagwell 1991 Stadium Club Rookie RC Members Only PSA 10 GEM MINT Astros HOF,$99.95,"Sold Feb 13, 2026",Y,PSA,10,N,N,$4.99,buttamin1,New,https://www.ebay.com/itm/117013489600
1991 Stadium Club Members Only #NNO Paul Molitor,$1.99,"Sold Feb 13, 2026",N,,,N,Y,$0.00,oddmerchantsvintage,New,https://www.ebay.com/itm/197416736743
1991 TOPPS STADIUM CLUB MEMBERS ONLY 47 BASEBALL CARDS 2 PACKS 1992 SERIES 1 &2,$4.99,"Sold Feb 12, 2026",N,,,Y,N,$7.00,noah1828,New,https://www.ebay.com/itm/236620262125
2025 Topps - 1993 Topps Stadium Club Paul Molitor RARE BUY BACK CARD! Brewers,$20.00,"Sold Feb 12, 2026",N,,,N,N,$0.69,f3collectables,New,https://www.ebay.com/itm/389613746537
1991 Topps Stadium Club Members Only Limited Edition Cards 20 Card Box,$10.49,"Sold Feb 12, 2026",N,,,N,N,$5.00,emttlc2kyy,New,https://www.ebay.com/itm/147133379764
Carlton Fisk 1991 Stadium Club Members Only White Sox MLB READ FREE SHIPPING,$0.40,"Sold Feb 11, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277706155656
